Account Number,Balance Date,Transaction Value,Balance
39398476,02/02/2023,106.61,648.13
39398476,07/02/2023,116.86,764.99
39398476,10/02/2023,100.16,865.15
39400991,31/01/2023,,896.44
39400991,05/02/2023,10.32,906.7600000000001
39400991,11/02/2023,38.45,945.21
39400991,13/02/2023,93.58,1038.79
39402264,31/01/2023,,993.04
39402264,01/02/2023,1255.3,2248.34
39402264,05/02/2023,126.99,2375.33
39402264,07/02/2023,99.51,2474.84
39402264,07/02/2023,-98.93,2375.91
39402264,11/02/2023,-1949.6,426.30999999999995
39402264,14/02/2023,-117.68,308.62999999999994
39402264,14/02/2023,-241.71,66.91999999999993
39427922,31/01/2023,,794.1
39427922,01/02/2023,-131.53,662.57
39427922,02/02/2023,145.85,808.4200000000001
39427922,03/02/2023,140.5,948.9200000000001
39427922,04/02/2023,-163.28,785.64
39427922,07/02/2023,-146.82,638.82
39427922,08/02/2023,-117.07,521.75
39427922,13/02/2023,30.41,552.1600000000001
39427922,14/02/2023,-163.28,388.88
39491241,31/01/2023,,564.0
39491241,02/02/2023,100.0,664.0
39491241,05/02/2023,122.18,786.1800000000001
39491241,06/02/2023,79.45,865.63
39491241,08/02/2023,115.63,981.26
39491241,12/02/2023,80.63,1061.89
39491241,12/02/2023,-120.9,940.99
39502821,31/01/2023,,924.88
39502821,03/02/2023,321.6,1246.48
39502821,03/02/2023,-28.45,1218.03
39502821,05/02/2023,26.93,1244.96
39502821,09/02/2023,-59.28,1185.68
39502821,09/02/2023,-136.48,1049.2
39502821,12/02/2023,-206.28,842.9200000000001
39504855,31/01/2023,,890.63
39504855,02/02/2023,118.6,1009.23
39504855,05/02/2023,-124.37,884.86
39504855,06/02/2023,55.26,940.12
39504855,11/02/2023,1000.2,1940.3200000000002
39504855,11/02/2023,-93.32,1847.0
39504855,12/02/2023,3.07,1850.0700000000002
39504855,14/02/2023,-72.35,1777.72
39516154,31/01/2023,,620.87
39516154,02/02/2023,-1273.1,-652.2299999999999
39516154,06/02/2023,22.66,-629.5699999999999
39516154,11/02/2023,-1094.0,-1723.57
39516154,12/02/2023,-106.02,-1829.59
39516154,13/02/2023,157.09,-1672.5
39516154,13/02/2023,-62.08,-1734.58
39516203,31/01/2023,,689.19
39516203,03/02/2023,129.19,818.3800000000001
39516203,07/02/2023,-186.08,632.3000000000001
39516203,10/02/2023,93.02,725.32
39516203,11/02/2023,30.47,755.7900000000001
39516203,11/02/2023,23.0,778.7900000000001
39516203,13/02/2023,-112.31,666.48
39516203,14/02/2023,172.96,839.44
39529729,31/01/2023,,425.66
39529729,01/02/2023,86.44,512.1
39529729,02/02/2023,38.74,550.84
39529729,06/02/2023,35.38,586.22
39529729,07/02/2023,-78.85,507.37
39529729,11/02/2023,-226.92,280.45000000000005
39529729,12/02/2023,100.01,380.46000000000004
39529729,13/02/2023,-63.85,316.61000000000007
39542358,31/01/2023,,671.28
39542358,06/02/2023,-48.45,622.8299999999999
39542358,07/02/2023,107.26,730.0899999999999
39542358,08/02/2023,522.3,1252.3899999999999
39542358,08/02/2023,257.4,1509.79
39542358,08/02/2023,-71.61,1438.1799999999998
39542358,10/02/2023,-125.04,1313.1399999999999
39542358,11/02/2023,2361.6,3674.74
39542358,11/02/2023,1168.2,4842.94
39542358,11/02/2023,-62.18,4780.76
39590347,31/01/2023,,180.22
39590347,04/02/2023,-35.8,144.42000000000002
39590347,05/02/2023,-101.45,42.97
39590347,09/02/2023,-165.46,-122.49000000000001
39590347,12/02/2023,-57.89,-180.38
39590347,12/02/2023,-133.67,-314.05
39602737,31/01/2023,,881.44
39602737,06/02/2023,83.89,965.33
39602737,13/02/2023,-95.71,869.6200000000001
39620163,31/01/2023,,126.08
39620163,03/02/2023,-126.76,-0.6800000000000068
39620163,05/02/2023,-193.2,-193.88
39620163,09/02/2023,-59.74,-253.62
39620163,10/02/2023,27.61,-226.01
39620163,12/02/2023,122.43,-103.57999999999998
39620163,12/02/2023,-105.79,-209.37
39620163,14/02/2023,-99.23,-308.6
39623640,31/01/2023,,617.74
39623640,03/02/2023,141.26,759.0
39623640,03/02/2023,62.98,821.98
39623640,03/02/2023,-163.12,658.86
39623640,09/02/2023,-136.79,522.0699999999999
39623640,09/02/2023,-176.29,345.78
39623640,10/02/2023,-186.7,159.08
39623640,11/02/2023,94.12,253.20000000000002
39662559,31/01/2023,,536.88
39662559,06/02/2023,106.77,643.65
39662559,08/02/2023,-45.23,598.42
39662559,09/02/2023,140.11,738.53
39662559,09/02/2023,78.03,816.56
39662559,13/02/2023,45.1,861.66
39684993,31/01/2023,,168.99
39684993,03/02/2023,612.6,781.59
39684993,04/02/2023,102.22,883.8100000000001
39684993,05/02/2023,27.15,910.96
39684993,06/02/2023,-146.22,764.74
39684993,08/02/2023,83.02,847.76
39684993,14/02/2023,47.11,894.87
39710099,31/01/2023,,155.88
39710099,01/02/2023,105.76,261.64
39710099,02/02/2023,-191.44,70.19999999999999
39710099,05/02/2023,-63.96,6.239999999999988
39710099,09/02/2023,-105.33,-99.09
39710099,11/02/2023,-82.76,-181.85000000000002
39710099,13/02/2023,-211.13,-392.98
39744047,31/01/2023,,505.93
39744047,08/02/2023,103.57,609.5
39744047,14/02/2023,1583.4,2192.9
39744047,14/02/2023,-55.79,2137.11
39749381,31/01/2023,,576.13
39749381,02/02/2023,-70.63,505.5
39749381,03/02/2023,16.93,522.43
39749381,03/02/2023,-207.91,314.52
39749381,04/02/2023,91.7,406.22
39749381,06/02/2023,158.11,564.33
39749381,06/02/2023,142.55,706.8800000000001
39749381,08/02/2023,183.05,889.9300000000001
39749381,08/02/2023,49.6,939.5300000000001
39749381,09/02/2023,-156.71,782.82
39749381,11/02/2023,-143.94,638.8800000000001
39749381,14/02/2023,52.36,691.24
39772392,31/01/2023,,370.34
39772392,01/02/2023,101.28,471.62
39772392,01/02/2023,-116.66,354.96
39772392,02/02/2023,179.0,533.96
39772392,03/02/2023,7.7,541.66
39772392,08/02/2023,38.27,579.93
39772392,09/02/2023,-108.57,471.36
39772392,10/02/2023,171.22,642.5799999999999
39822234,31/01/2023,,718.73
39822234,02/02/2023,681.0,1399.73
39822234,02/02/2023,97.9,1497.63
39822234,04/02/2023,113.62,1611.25
39822234,05/02/2023,17.88,1629.13
39822234,09/02/2023,159.54,1788.67
39822234,09/02/2023,40.77,1829.44
39822234,10/02/2023,-849.7,979.74
39822234,14/02/2023,64.1,1043.84
39863459,31/01/2023,,387.4
39863459,02/02/2023,-121.1,266.29999999999995
39863459,04/02/2023,-48.63,217.67
39863459,13/02/2023,101.87,319.53999999999996
39863459,13/02/2023,-123.49,196.05
39875057,31/01/2023,,126.02
39875057,05/02/2023,-149.4,-23.38000000000001
39875057,09/02/2023,-115.89,-139.27
39875057,11/02/2023,96.34,-42.93000000000001
39875057,11/02/2023,-126.5,-169.43
39875057,13/02/2023,153.16,-16.27000000000001
39875057,14/02/2023,-104.45,-120.72000000000001
39920664,31/01/2023,,627.45
39920664,06/02/2023,101.84,729.2900000000001
39920664,10/02/2023,190.65,919.94
39920664,10/02/2023,-72.61,847.33
39974803,31/01/2023,,567.93
39974803,04/02/2023,85.93,653.8599999999999
39974803,04/02/2023,-39.82,614.04
39974803,07/02/2023,-131.84,482.19999999999993
39974803,08/02/2023,86.91,569.1099999999999
39974803,10/02/2023,74.29,643.4
40004707,31/01/2023,,206.15
40004707,04/02/2023,74.84,280.99
40004707,12/02/2023,111.7,392.69
40039031,31/01/2023,,124.72
40039031,02/02/2023,792.0,916.72
40039031,07/02/2023,-1581.8,-665.0799999999999
40039031,08/02/2023,157.28,-507.79999999999995
40039031,08/02/2023,-35.13,-542.93
40039031,09/02/2023,97.15,-445.7799999999999
40039031,12/02/2023,-43.72,-489.4999999999999
40039031,14/02/2023,-134.52,-624.02
40048102,31/01/2023,,519.25
40048102,03/02/2023,103.29,622.54
40048102,06/02/2023,-43.89,578.65
40048102,08/02/2023,-811.2,-232.55000000000007
40048102,09/02/2023,-119.86,-352.4100000000001
40048102,10/02/2023,168.35,-184.06000000000006
40048102,12/02/2023,20.81,-163.25000000000006
40082477,31/01/2023,,171.74
40082477,01/02/2023,-131.11,40.629999999999995
40082477,07/02/2023,86.16,126.78999999999999
40082477,09/02/2023,1434.1,1560.8899999999999
40082477,09/02/2023,135.47,1696.36
40082477,11/02/2023,-49.15,1647.2099999999998
40082477,13/02/2023,121.9,1769.11
40082477,14/02/2023,120.81,1889.9199999999998
40082950,31/01/2023,,322.41
40082950,04/02/2023,40.4,362.81
40082950,04/02/2023,-80.37,282.44000000000005
40082950,08/02/2023,169.4,451.84000000000003
40082950,08/02/2023,149.73,601.57
40082950,12/02/2023,171.12,772.69
40091206,31/01/2023,,812.34
40091206,01/02/2023,86.72,899.0600000000001
40091206,08/02/2023,-118.11,780.95
40091206,09/02/2023,-11.2,769.75
40091206,11/02/2023,-36.38,733.37
40091206,12/02/2023,157.02,890.3900000000001
40091206,13/02/2023,67.73,958.12
40098771,31/01/2023,,742.62
40098771,03/02/2023,-47.78,694.84
40098771,08/02/2023,-145.4,549.44
40098771,10/02/2023,62.82,612.26
40098771,10/02/2023,-93.3,518.96
40098771,11/02/2023,-60.09,458.87
40098771,14/02/2023,71.12,529.99
40098912,31/01/2023,,951.18
40098912,08/02/2023,54.56,1005.74
40098912,10/02/2023,78.83,1084.57
40098912,11/02/2023,47.98,1132.55
40098912,14/02/2023,109.46,1242.01
40112082,31/01/2023,,289.68
40112082,04/02/2023,-97.86,191.82
40112082,12/02/2023,-168.73,23.090000000000032
40112082,13/02/2023,-113.44,-90.34999999999997
40127778,31/01/2023,,196.74
40127778,01/02/2023,-85.77,110.97000000000001
40127778,02/02/2023,-205.49,-94.52
40127778,05/02/2023,-26.38,-120.89999999999999
40127778,05/02/2023,-179.9,-300.8
40127778,07/02/2023,-159.97,-460.77
40127778,10/02/2023,-90.86,-551.63
40127778,11/02/2023,-832.5,-1384.13
40127778,14/02/2023,-65.19,-1449.32
40176462,31/01/2023,,193.24
40176462,02/02/2023,744.2,937.44
40176462,05/02/2023,276.4,1213.8400000000001
40176462,06/02/2023,77.47,1291.31
40176462,08/02/2023,141.03,1432.3400000000001
40176462,10/02/2023,-116.72,1315.6200000000001
40176462,13/02/2023,33.75,1349.3700000000001
40189934,31/01/2023,,804.21
40189934,02/02/2023,1824.3,2628.51
40189934,04/02/2023,-1705.8,922.71
40189934,07/02/2023,64.02,986.73
40189934,13/02/2023,-108.27,878.46
40224914,31/01/2023,,53.1
40224914,01/02/2023,8.07,61.17
40224914,05/02/2023,-104.89,-43.72
40224914,13/02/2023,-39.74,-83.46000000000001
40224914,14/02/2023,91.53,8.069999999999993
40247376,31/01/2023,,209.78
40247376,02/02/2023,58.7,268.48
40247376,04/02/2023,-124.72,143.76
40247376,11/02/2023,-91.93,51.83
40247376,12/02/2023,-38.33,13.5
40247376,13/02/2023,-49.9,-36.4
40374724,31/01/2023,,692.58
40374724,01/02/2023,-187.15,505.43000000000006
40374724,02/02/2023,36.32,541.75
40374724,03/02/2023,105.36,647.11
40374724,04/02/2023,97.05,744.1600000000001
40374724,04/02/2023,84.48,828.6400000000001
40374724,04/02/2023,-40.4,788.24
40374724,05/02/2023,62.34,850.58
40374724,05/02/2023,-63.32,787.26
40374724,06/02/2023,-160.25,627.01
40374724,09/02/2023,-60.37,566.6400000000001
40374724,10/02/2023,58.79,625.4300000000001
40374724,14/02/2023,1139.7,1765.13
40374724,14/02/2023,-95.2,1669.93
40436811,31/01/2023,,445.93
40436811,03/02/2023,-40.33,405.6
40436811,03/02/2023,-55.47,350.13
40436811,08/02/2023,-66.67,283.46000000000004
40436811,11/02/2023,42.48,325.94
40436811,13/02/2023,30.92,356.86
40436811,13/02/2023,-81.01,275.85
40507682,31/01/2023,,524.63
40507682,01/02/2023,86.68,611.31
40507682,02/02/2023,-83.88,527.4300000000001
40507682,08/02/2023,53.13,580.5600000000001
40507682,10/02/2023,-74.41,506.15
40507682,12/02/2023,118.43,624.58
40507682,12/02/2023,-77.47,547.11
40507682,13/02/2023,76.49,623.6
40507682,14/02/2023,1514.1,2137.7
40530538,31/01/2023,,364.98
40530538,06/02/2023,-13.61,351.37
40530538,06/02/2023,-16.08,335.29
40530538,06/02/2023,-87.21,248.08000000000004
40530538,07/02/2023,166.24,414.32000000000005
40530538,07/02/2023,27.47,441.7900000000001
40530538,13/02/2023,-112.38,329.4100000000001
40548885,31/01/2023,,160.32
40548885,04/02/2023,-25.82,134.5
40548885,05/02/2023,130.7,265.2
40548885,07/02/2023,117.32,382.52
40548885,12/02/2023,56.37,438.89
40548885,13/02/2023,334.9,773.79
40548885,14/02/2023,-68.84,704.9499999999999
40550712,31/01/2023,,511.4
40550712,05/02/2023,85.05,596.4499999999999
40550712,06/02/2023,-72.25,524.1999999999999
40550712,06/02/2023,-98.85,425.34999999999997
40550712,07/02/2023,-112.11,313.24
40550712,09/02/2023,-84.03,229.20999999999998
40550712,11/02/2023,149.28,378.49
40551490,31/01/2023,,569.45
40551490,04/02/2023,95.01,664.46
40551490,04/02/2023,-761.9,-97.43999999999994
40551490,05/02/2023,101.23,3.790000000000063
40551490,12/02/2023,76.51,80.30000000000007
40600852,31/01/2023,,15.08
40600852,01/02/2023,57.48,72.56
40600852,01/02/2023,32.39,104.94999999999999
40600852,06/02/2023,157.94,262.89
40600852,08/02/2023,-146.43,116.45999999999998
40600852,09/02/2023,24.49,140.95
40600852,10/02/2023,-34.9,106.04999999999998
40600852,11/02/2023,154.67,260.71999999999997
40600852,11/02/2023,-111.87,148.84999999999997
40600852,11/02/2023,-667.1,-518.25
40600852,13/02/2023,-93.21,-611.4600000000002
40631802,31/01/2023,,104.96
40631802,02/02/2023,136.28,241.24
40631802,02/02/2023,-528.9,-287.65999999999997
40631802,04/02/2023,189.3,-98.35999999999996
40631802,06/02/2023,136.61,38.25000000000006
40631802,08/02/2023,-714.2,-675.95
40631802,10/02/2023,-92.9,-768.85
40673170,31/01/2023,,124.66
40673170,01/02/2023,95.49,220.14999999999998
40673170,04/02/2023,-103.05,117.1
40673170,06/02/2023,-80.15,36.94999999999999
40673170,08/02/2023,123.3,160.25
40673170,13/02/2023,14.09,174.33999999999997
40712298,31/01/2023,,781.72
40712298,06/02/2023,107.96,889.6800000000001
40712298,07/02/2023,74.11,963.79
40712298,11/02/2023,147.09,1110.88
40745545,31/01/2023,,460.29
40745545,01/02/2023,-85.94,374.35
40745545,04/02/2023,-189.33,185.02
40745545,11/02/2023,159.21,344.23
40745545,11/02/2023,-100.04,244.19
40745545,12/02/2023,-139.58,104.61000000000001
40745545,13/02/2023,121.39,226.0
40745965,31/01/2023,,654.15
40745965,01/02/2023,-1264.3,-610.15
40745965,02/02/2023,-196.6,-806.75
40745965,03/02/2023,77.07,-729.68
40745965,05/02/2023,-98.72,-828.4
40745965,07/02/2023,-42.04,-870.4399999999999
40745965,08/02/2023,-100.85,-971.29
40745965,09/02/2023,111.83,-859.4599999999999
40745965,09/02/2023,-81.65,-941.11
40797438,31/01/2023,,679.38
40797438,01/02/2023,49.69,729.0699999999999
40797438,02/02/2023,-153.46,575.61
40797438,03/02/2023,116.69,692.3
40797438,04/02/2023,-77.37,614.93
40797438,06/02/2023,193.06,807.99
40797438,10/02/2023,98.45,906.4399999999999
40797438,12/02/2023,84.72,991.16
40797438,14/02/2023,-154.35,836.81
40813783,31/01/2023,,288.51
40813783,03/02/2023,130.36,418.87
40813783,06/02/2023,32.2,451.07
40813783,07/02/2023,119.18,570.25
40813783,14/02/2023,-182.1,388.15000000000003
40872555,31/01/2023,,115.88
40872555,02/02/2023,89.7,205.57999999999998
40872555,03/02/2023,-27.83,177.75
40872555,04/02/2023,-1218.0,-1040.25
40872555,12/02/2023,61.6,-978.65
40898013,31/01/2023,,650.33
40898013,04/02/2023,-115.27,535.0600000000001
40898013,04/02/2023,-245.23,289.83000000000004
40898013,05/02/2023,28.46,318.29
40898013,06/02/2023,-68.98,249.31000000000003
40898013,09/02/2023,-30.36,218.95000000000005
40898013,11/02/2023,130.61,349.56000000000006
40898013,13/02/2023,-145.19,204.37000000000006
40906801,31/01/2023,,83.77
40906801,01/02/2023,185.45,269.21999999999997
40906801,02/02/2023,-24.23,244.98999999999998
40906801,06/02/2023,-42.19,202.79999999999995
40906801,09/02/2023,1162.9,1365.7
40906801,09/02/2023,97.54,1463.24
40906801,09/02/2023,39.08,1502.3200000000002
40906801,09/02/2023,-100.36,1401.96
41022448,31/01/2023,,37.89
41022448,07/02/2023,168.78,206.67000000000002
41022448,10/02/2023,-180.01,26.659999999999997
41022448,13/02/2023,-168.95,-142.29
41022448,14/02/2023,161.34,19.05000000000001
41036701,31/01/2023,,249.29
41036701,01/02/2023,-802.6,-553.3100000000001
41036701,09/02/2023,109.88,-443.43000000000006
41036701,14/02/2023,823.0,379.56999999999994
41038634,31/01/2023,,802.08
41038634,02/02/2023,-37.84,764.24
41038634,11/02/2023,-202.15,562.09
41038634,14/02/2023,-120.81,441.28000000000003
41085190,31/01/2023,,78.73
41085190,03/02/2023,113.59,192.32
41085190,03/02/2023,-43.6,148.72
41085190,05/02/2023,37.99,186.71
41085190,07/02/2023,143.04,329.75
41085190,07/02/2023,-1522.0,-1192.25
41085190,08/02/2023,-118.54,-1310.79
41085190,08/02/2023,-1168.1,-2478.89
41085190,10/02/2023,1580.9,-897.9899999999998
41085190,12/02/2023,78.26,-819.7299999999998
41085190,14/02/2023,884.5,64.77000000000021
41085190,14/02/2023,43.95,108.72000000000021
41170515,31/01/2023,,713.46
41170515,03/02/2023,227.05,940.51
41170515,10/02/2023,-1147.5,-206.99
41194009,31/01/2023,,585.15
41194009,07/02/2023,-108.31,476.84
41194009,07/02/2023,-138.38,338.46
41194009,09/02/2023,145.82,484.28
41194009,12/02/2023,-104.69,379.59
41194009,13/02/2023,-53.28,326.30999999999995
41211432,31/01/2023,,205.0
41211432,01/02/2023,87.59,292.59000000000003
41211432,01/02/2023,-80.9,211.69
41211432,04/02/2023,129.37,341.06
41211432,07/02/2023,-60.73,280.33
41211432,08/02/2023,120.67,401.0
41211432,10/02/2023,-97.9,303.1
41211432,11/02/2023,-79.08,224.01999999999998
41245288,31/01/2023,,540.61
41245288,05/02/2023,92.78,633.39
41245288,10/02/2023,59.42,692.8100000000001
41245288,10/02/2023,34.9,727.71
41245288,11/02/2023,87.57,815.28
41245288,13/02/2023,-80.87,734.41
41245288,13/02/2023,-1088.0,-353.59000000000003
41245805,31/01/2023,,753.91
41245805,03/02/2023,-116.55,637.36
41245805,04/02/2023,900.7,1538.06
41245805,04/02/2023,-55.24,1482.8200000000002
41245805,04/02/2023,-176.15,1306.67
41252281,31/01/2023,,834.88
41252281,01/02/2023,148.34,983.22
41252281,03/02/2023,67.76,1050.98
41252281,03/02/2023,19.31,1070.29
41252281,03/02/2023,-89.06,981.23
41252281,05/02/2023,-89.54,891.69
41252281,09/02/2023,787.2,1678.89
41252281,10/02/2023,1052.9,2731.79
41282329,31/01/2023,,80.32
41282329,01/02/2023,-42.27,38.04999999999999
41282329,05/02/2023,1685.4,1723.45
41282329,09/02/2023,-112.38,1611.0700000000002
41282329,10/02/2023,75.67,1686.74
41282329,13/02/2023,1023.0,2709.74
41356963,31/01/2023,,398.3
41356963,04/02/2023,80.86,479.16
41356963,05/02/2023,74.98,554.14
41356963,05/02/2023,-98.47,455.67
41356963,06/02/2023,-125.59,330.08000000000004
41356963,09/02/2023,132.11,462.19000000000005
41420018,31/01/2023,,816.5
41420018,02/02/2023,-118.87,697.63
41420018,09/02/2023,-166.64,530.99
41420018,10/02/2023,114.86,645.85
41420018,13/02/2023,68.86,714.71
41420018,14/02/2023,96.41,811.12
41542689,31/01/2023,,246.73
41542689,03/02/2023,36.94,283.66999999999996
41542689,03/02/2023,-149.87,133.79999999999998
41542689,04/02/2023,-124.08,9.719999999999985
41542689,07/02/2023,-130.23,-120.51
41542689,11/02/2023,106.87,-13.64
41542689,12/02/2023,1255.7,1242.06
41542689,13/02/2023,-67.31,1174.75
41561470,31/01/2023,,750.8
41561470,01/02/2023,490.9,1241.6999999999998
41561470,03/02/2023,144.92,1386.62
41561470,04/02/2023,58.38,1445.0
41561470,05/02/2023,161.25,1606.25
41561470,08/02/2023,195.35,1801.6
41561470,11/02/2023,41.42,1843.02
41561470,14/02/2023,-1083.0,760.02
41574018,31/01/2023,,254.89
41574018,01/02/2023,160.61,415.5
41574018,01/02/2023,-19.88,395.62
41574018,05/02/2023,-118.39,277.23
41574018,09/02/2023,18.91,296.14
41574018,11/02/2023,58.37,354.51
41574018,12/02/2023,145.1,499.61
41574018,14/02/2023,40.82,540.4300000000001
41584073,31/01/2023,,561.74
41584073,03/02/2023,-46.59,515.15
41584073,04/02/2023,91.41,606.56
41584073,04/02/2023,34.22,640.78
41584073,05/02/2023,96.95,737.73
41584073,08/02/2023,-245.8,491.93
41584073,10/02/2023,133.89,625.8199999999999
41584073,11/02/2023,114.84,740.66
41584073,12/02/2023,-70.6,670.06
41664336,31/01/2023,,853.37
41664336,01/02/2023,45.11,898.48
41706310,31/01/2023,,126.08
41706310,01/02/2023,82.09,208.17000000000002
41706310,01/02/2023,71.89,280.06
41706310,01/02/2023,34.17,314.23
41706310,03/02/2023,89.33,403.56
41706310,04/02/2023,-88.18,315.38
41706310,05/02/2023,89.54,404.92
41706310,06/02/2023,-49.54,355.38
41706310,06/02/2023,-114.75,240.63
41706310,12/02/2023,-97.82,142.81
41716822,31/01/2023,,418.05
41716822,01/02/2023,78.07,496.12
41716822,06/02/2023,158.15,654.27
41716822,10/02/2023,106.77,761.04
41716822,10/02/2023,-143.3,617.74
41716822,11/02/2023,125.71,743.45
41716822,12/02/2023,-68.38,675.07
41716822,13/02/2023,-47.15,627.92
41741558,31/01/2023,,435.71
41741558,02/02/2023,-43.55,392.15999999999997
41741558,05/02/2023,57.79,449.95
41741558,05/02/2023,-97.55,352.4
41741558,06/02/2023,-86.91,265.49
41741558,07/02/2023,-112.5,152.98999999999998
41741558,09/02/2023,-58.59,94.39999999999998
41741558,09/02/2023,-101.51,-7.110000000000028
41741558,10/02/2023,-151.6,-158.71000000000004
41741558,11/02/2023,989.3,830.5899999999999
41755476,31/01/2023,,72.71
41755476,02/02/2023,205.22,277.93
41755476,02/02/2023,62.51,340.44
41755476,06/02/2023,59.59,400.03
41755476,14/02/2023,71.18,471.21
41773473,31/01/2023,,355.0
41773473,01/02/2023,68.47,423.47
