Account Number,Balance Date,Transaction Value,Balance
39542358,08/02/2023,-71.61,1438.18
82696309,31/01/2023,,352.08
12964138,01/02/2023,101.62,658.66
72809943,07/02/2023,-125.73,346.47
32408166,02/02/2023,62.78,-410.81
61634340,03/02/2023,-60.33,-125.12
99685765,08/02/2023,-957.8,-934.18
25099734,31/01/2023,,872.31
77911836,08/02/2023,99.5,-555.3
40548885,05/02/2023,130.7,265.2
59128512,07/02/2023,1380.5,1939.41
88570753,09/02/2023,-127.53,1276.29
31830289,14/02/2023,201.77,908.14
35506101,07/02/2023,15.77,242.78
45611838,04/02/2023,-53.51,825.27
43858112,13/02/2023,90,451.87
39122920,09/02/2023,134.75,772.2
29638033,02/02/2023,-1890,-3257.17
57941886,08/02/2023,-59.97,446.99
87195449,13/02/2023,-445.8,285.49
23932793,31/01/2023,,962.8
23369902,01/02/2023,129.91,846.7
34275044,08/02/2023,144.26,756.39
62077439,06/02/2023,-96.82,415.92
93564856,10/02/2023,67.2,610.41
61687835,12/02/2023,62.63,935.15
21464772,08/02/2023,52.3,854.01
79090076,13/02/2023,-144.82,1191.57
35345678,06/02/2023,153.53,804.17
40548885,14/02/2023,-68.84,704.95
85435135,13/02/2023,126.46,456.01
23271383,07/02/2023,138.63,2021.54
20849721,13/02/2023,117.42,1073.58
60383549,01/02/2023,38.67,306.82
85724829,10/02/2023,-74.15,415.53
19201987,04/02/2023,-54.37,570.18
93192347,12/02/2023,-2147.9,-1625.06
53332086,06/02/2023,114.95,407.01
54377130,31/01/2023,,425.86
97624673,08/02/2023,95.08,483.36
47781255,02/02/2023,-78.61,492.14
77792490,13/02/2023,111.75,723.79
82283956,01/02/2023,-158.92,586.8
41954037,31/01/2023,,768.8
10473116,12/02/2023,-108.51,-791.44
46913859,01/02/2023,-119.68,290.51
84416510,13/02/2023,72.94,1909.43
60730902,12/02/2023,-95.07,-31.53
54288062,14/02/2023,120.16,-445.73
31759645,31/01/2023,,43.92
41584073,05/02/2023,96.95,737.73
23333877,06/02/2023,103.53,628.76
57450523,08/02/2023,59.47,669.19
12859818,31/01/2023,,151.06
72627756,05/02/2023,-98.07,577.47
10842511,31/01/2023,,651.77
88933315,11/02/2023,-150.26,267.53
76206810,14/02/2023,37.74,905.76
48434572,31/01/2023,,351.7
86864320,06/02/2023,138.14,829.12
28745450,12/02/2023,-180.44,224.41
15334737,04/02/2023,91.69,506.16
37642787,03/02/2023,78.28,474.31
37878074,01/02/2023,-124.69,522.87
78234498,31/01/2023,,697.88
13182613,06/02/2023,63.49,667.91
17228160,05/02/2023,123.79,1486.9
24533935,31/01/2023,,808.99
73439131,31/01/2023,,863.01
83056011,31/01/2023,,968.4
16118153,09/02/2023,125.98,1032.89
91703213,09/02/2023,-780.7,49.51
31689747,04/02/2023,-41.77,900.83
15324178,07/02/2023,-82.91,842.49
25133996,31/01/2023,,419.22
57886631,12/02/2023,-85.93,783.11
97985291,08/02/2023,187.67,580.09
77913078,10/02/2023,43.52,843.91
17301178,07/02/2023,-1147.4,-696.53
85238291,02/02/2023,-645.8,-152.09
62671957,31/01/2023,,168.03
76342664,05/02/2023,-44.51,493.68
19334563,08/02/2023,130.38,-118.77
25099734,09/02/2023,-155.22,451.38
87433733,13/02/2023,-159.64,-373.65
33505838,07/02/2023,-73.26,193.47
38957380,10/02/2023,121.27,3.59
86893452,14/02/2023,-124.48,-365.87
30718836,06/02/2023,-110.26,285.5
12198380,14/02/2023,-85.37,603.12
29422349,13/02/2023,-145.83,713.16
96689242,11/02/2023,82.15,-1.29
29958061,12/02/2023,614.4,1162.16
25006771,31/01/2023,,600.16
35126236,04/02/2023,64.48,424.78
25146667,31/01/2023,,534.11
35083564,08/02/2023,139.22,670.54
67716893,08/02/2023,-10.18,-1223.32
60417212,31/01/2023,,653.31
57121657,01/02/2023,135.55,983.45
80889919,06/02/2023,-20.39,278.06
64299012,31/01/2023,,509.56
64953936,05/02/2023,226.81,538.27
11728970,06/02/2023,123.61,835.26
46561814,01/02/2023,70.34,286.63
55397453,01/02/2023,96.77,917.65
17648252,01/02/2023,-570.3,150.92
32370392,04/02/2023,67.93,437.02
93932516,02/02/2023,-110.52,465.3
86266595,09/02/2023,-47.07,641.43
41282329,13/02/2023,1023,2709.74
14448009,04/02/2023,-1367.4,-352.87
38780970,10/02/2023,47.87,947.73
30484027,12/02/2023,-76.6,275.29
21694967,06/02/2023,-1042,-448.8
67909830,03/02/2023,168.82,758.5
64683004,08/02/2023,2017.7,3104.45
25941557,13/02/2023,149.9,1442.07
58720727,31/01/2023,,471.56
84290934,31/01/2023,,914.5
22099256,09/02/2023,85.88,-740.34
24519138,04/02/2023,119.74,53.93
77880852,02/02/2023,179.67,730.36
25678043,31/01/2023,,49.06
72289791,10/02/2023,-1046.8,-215.52
86031592,01/02/2023,124.24,761.66
68311266,31/01/2023,,87.08
59432049,01/02/2023,142.99,530.56
44228646,07/02/2023,36.15,3335.45
10034341,12/02/2023,123.13,1752.72
85423742,11/02/2023,11.69,1192.73
84969883,03/02/2023,-1179,-634.39
88681540,08/02/2023,-96.66,386.86
64533535,13/02/2023,77.95,376
22099256,06/02/2023,-1003.2,-826.22
98070849,08/02/2023,442.3,1782.76
33749113,31/01/2023,,590.37
86108287,08/02/2023,167.35,752.21
50813708,05/02/2023,45.47,319.26
96291927,12/02/2023,148.17,0.01
81267006,02/02/2023,168.67,593.83
33967237,07/02/2023,53.6,694.54
15077298,11/02/2023,124.08,383.21
31594938,06/02/2023,-131.96,277.93
36197772,12/02/2023,-77.33,853.16
83191889,02/02/2023,-91.54,252.79
63863096,08/02/2023,-72.17,766.74
15324178,08/02/2023,157.76,1000.25
86870860,31/01/2023,,987.14
70624878,03/02/2023,825.8,995.79
72268811,02/02/2023,-151.37,481.27
95527674,01/02/2023,164.94,853.31
45021398,08/02/2023,-68.68,1307.59
54958511,06/02/2023,-157.18,297.43
37062632,10/02/2023,104.53,559.32
75216128,10/02/2023,-113.81,1303.53
74255305,31/01/2023,,3.7
33112628,02/02/2023,196.6,1075.8
11067879,01/02/2023,187.01,668.57
46851905,05/02/2023,140.22,448.63
26791907,09/02/2023,-624.2,-484.39
35391340,12/02/2023,-115.04,843.08
70409852,11/02/2023,102.16,778.83
26248782,02/02/2023,-130.23,-59.65
40551490,31/01/2023,,569.45
83128181,31/01/2023,,816.12
75394177,31/01/2023,,191.04
41778536,14/02/2023,141.62,19.94
47932460,04/02/2023,-220.77,669.76
84290934,06/02/2023,-67.41,765.29
34960760,10/02/2023,89.12,784.25
28247818,31/01/2023,,150.24
34400277,03/02/2023,68.13,-1117.98
13274987,04/02/2023,-93.78,610.3
21618665,09/02/2023,96.36,48.49
61181609,01/02/2023,-146.28,-101.73
43312288,05/02/2023,-84.4,520.69
19315124,14/02/2023,-90.11,962.17
54937975,09/02/2023,-37.53,118.78
40082950,12/02/2023,171.12,772.69
53502347,14/02/2023,-1469.3,-2054.77
56843498,02/02/2023,104.79,737.04
62470872,13/02/2023,101.09,595.65
65159654,10/02/2023,113.36,602.68
50887252,09/02/2023,175.48,1559.94
32019304,11/02/2023,-109.66,1034.74
31525756,13/02/2023,-75.56,345.73
23333877,11/02/2023,85.02,1345.3
42652193,14/02/2023,-174.26,576.67
98353764,31/01/2023,,763.6
21716351,05/02/2023,219.27,1132.13
87827496,13/02/2023,72.65,797.12
21368735,06/02/2023,63.43,-670.29
52747145,02/02/2023,-107.8,438.91
38224160,31/01/2023,,701.82
44075619,05/02/2023,217.15,1196.15
71280775,05/02/2023,-114.23,402.19
65220738,11/02/2023,-663.1,-1742.46
42838186,31/01/2023,,466.48
73512834,09/02/2023,-176.84,44.22
98372749,12/02/2023,-44.97,71.93
71161073,09/02/2023,191.29,859.55
25768265,09/02/2023,113.82,-2394.87
58491429,06/02/2023,-1486.9,-627.38
38428295,13/02/2023,-128.11,194.99
86339899,07/02/2023,71.01,2244.37
12560453,01/02/2023,147.6,232.63
84778718,12/02/2023,1183.8,1899.07
16124993,11/02/2023,245.04,1868.83
66445304,08/02/2023,-94.29,309.35
13267945,07/02/2023,81.75,1564.07
53762957,10/02/2023,149.19,114.2
98237008,02/02/2023,865.4,1302.66
69468071,06/02/2023,137.34,2612.9
33914941,06/02/2023,-54.05,203.33
57027965,08/02/2023,-92.59,456.69
69648759,10/02/2023,-155.67,618.64
83443439,10/02/2023,216.08,1274.24
91184544,13/02/2023,-105.4,1317.75
45790907,31/01/2023,,567.67
82930132,03/02/2023,192.08,323.95
57612494,05/02/2023,109.6,608.9
89244577,08/02/2023,-96.58,1131.82
85310930,07/02/2023,108.09,797
95600095,31/01/2023,,400.05
15563919,02/02/2023,46.46,448.09
85503501,09/02/2023,190.68,813.36
59876714,13/02/2023,-1535.7,-11.32
19160862,11/02/2023,-137.25,-36.1
56751728,13/02/2023,-120.16,-685.64
83565726,03/02/2023,-68.43,-40.54
88933315,13/02/2023,-61.19,-1622.56
87261106,09/02/2023,187.78,308.12
74255305,02/02/2023,162.41,166.11
24299977,01/02/2023,-218.14,-184.12
28822117,31/01/2023,,204.79
45740727,31/01/2023,,904.27
57372684,10/02/2023,-94.14,431.08
77841390,07/02/2023,-98.66,493.25
57584855,31/01/2023,,37.86
83828891,13/02/2023,116.37,953.4
58683711,14/02/2023,0.36,154.29
88343796,08/02/2023,-30.57,83.31
36007496,31/01/2023,,239.44
34902863,01/02/2023,-89.22,-57.86
91373446,05/02/2023,55.81,403
30970897,09/02/2023,-157.3,-637.43
54541943,31/01/2023,,433.92
42255054,01/02/2023,129.39,679.79
85250129,08/02/2023,952,1223.51
80325529,05/02/2023,145.13,1060.39
15163829,08/02/2023,-141.03,340.12
22137086,11/02/2023,41.86,-215.81
31873155,08/02/2023,-176.94,185.57
50115324,03/02/2023,-130.53,326.5
56297850,01/02/2023,-114.68,205.79
60819695,31/01/2023,,38.96
49536707,08/02/2023,35.81,-315.12
81087182,04/02/2023,-107.78,753.53
74604471,03/02/2023,-21.47,640.1
41211432,10/02/2023,-97.9,303.1
25310962,31/01/2023,,376.9
32934183,31/01/2023,,917.81
97487639,01/02/2023,110.45,514.41
27596004,12/02/2023,-1255.7,553.48
98882225,31/01/2023,,881.65
87533652,31/01/2023,,156.61
54673873,31/01/2023,,71.58
61279456,13/02/2023,-116.67,363.67
57886631,08/02/2023,-114.36,913.21
58558145,13/02/2023,91.8,381.53
44427272,31/01/2023,,970.1
57186194,13/02/2023,48.13,364.2
99760030,12/02/2023,-139.76,461.07
37905098,08/02/2023,105.41,280.39
27870202,14/02/2023,99.23,2105.3
30312615,07/02/2023,-116.04,-1232.15
43772330,08/02/2023,65.49,356
64683004,14/02/2023,-26.02,4798.14
54288062,07/02/2023,152.25,-565.89
69315008,05/02/2023,101.45,2184.74
78129803,13/02/2023,-41.75,508.11
75205767,11/02/2023,52.74,1175.34
21719977,10/02/2023,739.5,1300.4
23445508,13/02/2023,23.17,-199.48
50031425,12/02/2023,-124.59,1483.82
45519330,13/02/2023,25.59,766.47
21032760,09/02/2023,78.9,153.85
61724951,10/02/2023,107.4,833.2
38969279,02/02/2023,148.09,343.83
93529019,11/02/2023,1507.4,2378.76
88710457,11/02/2023,-128.07,726.16
40176462,02/02/2023,744.2,937.44
35321469,14/02/2023,-51.78,61.62
23333877,06/02/2023,78.08,706.84
35197451,11/02/2023,-148.4,565.72
17483941,03/02/2023,76.66,558
31525756,12/02/2023,-128.32,463.14
89650416,12/02/2023,55.39,-60.57
85951663,31/01/2023,,385
27010847,02/02/2023,-131.53,38.42
58126511,31/01/2023,,940.27
55106431,31/01/2023,,460.48
65606472,14/02/2023,-302.9,-106.28
47232232,12/02/2023,-157.46,-212.15
96756719,13/02/2023,-154.58,162.2
41574018,09/02/2023,18.91,296.14
91305080,01/02/2023,105.63,228.84
21618665,06/02/2023,-65.05,123.77
30058030,03/02/2023,106.54,77.57
64331821,07/02/2023,16.72,391.26
31689747,07/02/2023,-107.26,691.73
50115324,08/02/2023,120.55,447.05
49095464,11/02/2023,-155.81,-484.12
74768567,10/02/2023,-103.06,434.96
30929422,13/02/2023,-113.91,-401.9
71792376,02/02/2023,-50.71,-46.32
17533114,05/02/2023,-94.53,180
94493359,03/02/2023,-133.41,-115.45
86068003,08/02/2023,-693.4,-109.1
33914941,05/02/2023,-142.97,257.38
40039031,02/02/2023,792,916.72
75000628,11/02/2023,160.56,-536.69
85902834,10/02/2023,-160.72,131.8
93076057,02/02/2023,143.82,362.38
70049609,10/02/2023,-84.17,307.32
21515934,02/02/2023,599.3,1015.93
16152779,12/02/2023,-117.51,212.9
22391508,31/01/2023,,91.32
14594928,31/01/2023,,470.64
98568929,13/02/2023,1121.3,1731.29
50647892,05/02/2023,23.88,814.07
30237685,06/02/2023,-189.18,562.75
62511159,08/02/2023,-123.12,224.67
81398388,10/02/2023,-97.88,903.35
46479025,14/02/2023,-172.38,204.49
11475827,11/02/2023,86.86,1672.58
40548885,13/02/2023,334.9,773.79
73782061,02/02/2023,-58.23,833.67
36327122,07/02/2023,104.16,785.37
57300901,04/02/2023,213.8,487.42
41981752,05/02/2023,-179.42,664.19
39875057,13/02/2023,153.16,-16.27
97328154,07/02/2023,-78.9,365.97
97526378,04/02/2023,200.42,-91.42
97294152,07/02/2023,162.51,1787.59
37599317,11/02/2023,-103.41,152.88
28553155,14/02/2023,112.72,293.41
33348876,07/02/2023,99.21,497.21
58009817,03/02/2023,-144.92,863.4
72208029,06/02/2023,66.16,-242.69
38124225,10/02/2023,114.32,895.96
36596942,03/02/2023,130.92,681.82
58332273,09/02/2023,73.05,192.53
49039474,04/02/2023,56.75,864.43
30196319,31/01/2023,,721.4
16191280,08/02/2023,138.88,1765.76
60114464,31/01/2023,,972.56
96281358,11/02/2023,-56.16,620.38
35510004,14/02/2023,122.94,653.39
78133064,12/02/2023,177.52,2293.59
19836996,31/01/2023,,245.14
14648004,13/02/2023,-113.24,-2819.65
85001424,01/02/2023,-103.68,549.63
66504443,12/02/2023,-127.6,228.39
21749252,10/02/2023,-1098.2,-561.45
91819341,07/02/2023,-90.26,466.79
34681193,04/02/2023,67.01,33.65
11882775,01/02/2023,-105.63,193.78
33750944,05/02/2023,-138.66,-38.22
45790907,04/02/2023,133,2077.31
57108303,13/02/2023,97.98,-792.37
20067958,07/02/2023,85.23,245.3
87967388,10/02/2023,932.3,1712.44
49454023,10/02/2023,-86.78,1811.43
24519138,13/02/2023,166.98,406.11
49253709,13/02/2023,-109.33,610.65
59575867,03/02/2023,5.14,581.8
24669065,11/02/2023,-74.61,521.85
69617552,31/01/2023,,853.9
73080553,11/02/2023,-120.19,819.5
56922739,11/02/2023,-107.01,-131.85
72809943,08/02/2023,-93.19,253.28
77342574,14/02/2023,-130.66,-2918.39
95277712,12/02/2023,-934.7,-862.03
79792810,12/02/2023,98.23,219.93
26884718,04/02/2023,150.38,1182.15
60189055,04/02/2023,-629,257.06
80504934,11/02/2023,-160.29,689.63
93564856,09/02/2023,97.55,543.21
60383549,09/02/2023,73.11,521.47
57302841,08/02/2023,152.99,566.2
28781155,11/02/2023,-109.94,617.6
75954317,02/02/2023,92.9,676.18
36192947,04/02/2023,47.16,864.64
44075619,31/01/2023,,979
29043142,12/02/2023,67.25,53.02
76869201,12/02/2023,-128.28,1540.4
49540328,05/02/2023,-93.03,144.79
56297850,12/02/2023,-21.61,267.05
23775829,12/02/2023,-104.51,729.75
50132654,09/02/2023,-89.08,873.45
32737909,02/02/2023,140.27,983.89
37599317,11/02/2023,73.62,256.29
21618665,02/02/2023,89.87,157.52
69446767,09/02/2023,107.86,988.04
56468624,03/02/2023,-88.74,582.79
80135904,05/02/2023,-92.28,1021.76
18447548,31/01/2023,,574.24
59152169,08/02/2023,92.83,379.27
46255563,01/02/2023,92.51,657.93
20372310,11/02/2023,-1293.9,-1136.77
71332337,10/02/2023,88.33,-767.04
35549277,09/02/2023,79.33,881.53
12035637,31/01/2023,,461.35
59984692,05/02/2023,33.96,-61.81
14144267,08/02/2023,114.12,256.28
72526383,31/01/2023,,885.37
98138904,13/02/2023,-126.07,764.43
62222306,10/02/2023,-9.75,-1603.36
23269253,14/02/2023,-98.34,903.08
84656105,07/02/2023,100.78,2158.91
71792376,09/02/2023,-68.62,-117.04
15522788,06/02/2023,-99.27,238.63
76629706,10/02/2023,74.41,1162.85
77847751,14/02/2023,-302.7,303.26
29288598,06/02/2023,74.62,578.37
66896515,31/01/2023,,842.82
86155528,09/02/2023,-107.63,843.63
25004339,05/02/2023,56.51,227.4
68198696,31/01/2023,,979.46
24113784,11/02/2023,-666.5,-2222.72
29920698,05/02/2023,-1475.4,-568.56
62077439,07/02/2023,110.79,526.71
59529922,04/02/2023,105.37,386.66
64610632,31/01/2023,,869.95
77017650,14/02/2023,-49.55,730.46
17483941,01/02/2023,48.78,532.59
64226824,11/02/2023,-104.89,577.21
94796578,12/02/2023,48.09,17.85
90549616,12/02/2023,-133.13,-2523.59
73642628,07/02/2023,109.32,1323.36
96605778,09/02/2023,51.97,204.33
50122119,03/02/2023,-33.17,1006.04
94082779,06/02/2023,89.28,62.73
57043647,03/02/2023,58.81,631.7
80939694,04/02/2023,861.1,1784.86
87356428,10/02/2023,213.8,1040.2
37247834,09/02/2023,-138.48,-708.43
69561077,01/02/2023,125.38,443.69
18133554,02/02/2023,-114.29,618.81
86637863,08/02/2023,87.73,915.41
51653868,07/02/2023,-43.63,319.74
23030554,11/02/2023,-87.57,43.41
88837750,03/02/2023,116.84,385.98
24976861,10/02/2023,145.54,1427.73
24113784,09/02/2023,37.53,-1730.91
75696521,31/01/2023,,660.34
11026937,13/02/2023,-42.26,51.3
47115177,01/02/2023,-137.75,703.2
43140934,05/02/2023,-57.87,923.85
28247818,12/02/2023,-127,511.84
86439949,05/02/2023,-109.7,667.14
88580402,09/02/2023,-83.99,340.97
43616790,07/02/2023,139.63,475.07
16013218,12/02/2023,-228.38,1567.57
54824933,12/02/2023,-120.78,2137.01
13167285,07/02/2023,-78.2,-186.96
94660017,31/01/2023,,107.29
60860851,07/02/2023,-1372.5,-1512.65
13537427,12/02/2023,-172.13,848.53
35330225,05/02/2023,72.1,946.38
40374724,05/02/2023,62.34,850.58
62780588,10/02/2023,109.89,686.95
12185627,11/02/2023,100.94,1439.54
14183437,11/02/2023,-90.85,2741.39
99791709,11/02/2023,78.32,-1214.99
96319450,13/02/2023,119.69,854.59
53764356,04/02/2023,-75.94,714.31
57436108,31/01/2023,,899.46
47226769,04/02/2023,-132.93,443.45
36549889,09/02/2023,-97.39,662.81
32084810,05/02/2023,-23.02,295.66
98886699,04/02/2023,-44.06,489.86
15100785,06/02/2023,-149.07,750.83
25698177,04/02/2023,81.16,1135.72
51325070,06/02/2023,-8.04,1162.42
13274987,03/02/2023,-53.43,815.12
24999129,31/01/2023,,750.61
35391237,01/02/2023,-105.94,410.06
70505401,31/01/2023,,138.85
45631973,11/02/2023,-108.78,-965.87
85848442,10/02/2023,74.72,-1320.03
76336076,31/01/2023,,288.71
57717550,03/02/2023,-125.77,722.15
67489489,09/02/2023,-264.6,189.02
25787771,10/02/2023,1662.6,1909.06
23295106,01/02/2023,89.15,429.31
68800062,05/02/2023,149.41,396.02
59238438,01/02/2023,12.97,118.07
26863880,07/02/2023,-102.54,512.11
85057916,05/02/2023,74.52,749.69
21550631,31/01/2023,,84.96
58533748,14/02/2023,-139.82,248.28
65596186,03/02/2023,98.67,352.95
23310842,05/02/2023,-135.39,-129.56
18899132,08/02/2023,-63.18,209.04
65200379,10/02/2023,158.38,173.17
39491241,31/01/2023,,564
16984772,07/02/2023,-93.07,1926.77
24533935,14/02/2023,139.74,1055.72
91382872,10/02/2023,96.17,878.79
18346988,02/02/2023,-131.15,319.21
24516638,04/02/2023,-80.86,345.3
68051701,04/02/2023,-34.22,-95.06
38038623,13/02/2023,-148.57,1543.32
18133554,06/02/2023,100.05,1226.74
86266595,13/02/2023,-100.05,603.67
57941886,14/02/2023,-37.37,448.04
66556141,31/01/2023,,688.37
40600852,11/02/2023,-111.87,148.85
81075588,01/02/2023,99.3,397.03
25596483,02/02/2023,-160.62,435.25
92423759,31/01/2023,,475.1
76869201,31/01/2023,,515.62
69561077,12/02/2023,143.91,2446.2
12388837,14/02/2023,87.61,599.79
93325549,14/02/2023,79.28,1415.24
23289647,07/02/2023,-125.71,366.92
55986027,09/02/2023,-94.29,-897.31
78541427,07/02/2023,76.58,-1572.21
46643937,31/01/2023,,751.73
22027757,06/02/2023,13.61,-389.88
14594928,03/02/2023,-145.32,325.32
91834926,09/02/2023,-121.5,716.48
87533652,03/02/2023,22.57,179.18
79570236,11/02/2023,-1000.2,-0.07
43017336,12/02/2023,-122.62,660.51
41542689,03/02/2023,36.94,283.67
89223056,31/01/2023,,139.98
23093541,10/02/2023,86.54,149.82
23271383,14/02/2023,118.38,2156.53
50463777,09/02/2023,-90.79,33.58
29920698,31/01/2023,,922.07
50772829,12/02/2023,200.04,300.34
28247818,12/02/2023,-67.6,638.84
48318402,09/02/2023,30.36,743.44
94171142,02/02/2023,148.35,287.21
76546657,09/02/2023,1363.6,264.24
69796371,31/01/2023,,649.23
24577383,11/02/2023,49.94,1017.58
71383376,09/02/2023,-105.71,998.99
98611122,09/02/2023,-57.19,1458.48
28738041,13/02/2023,-56.68,2830.25
31957459,08/02/2023,-92.54,713.39
18563743,31/01/2023,,649.46
31187024,04/02/2023,-125.25,670.25
15265650,12/02/2023,64.01,-102.57
69362270,31/01/2023,,410.6
58837121,08/02/2023,-80.72,88.53
19334563,14/02/2023,1773.6,1589.25
72809561,02/02/2023,156.52,427.2
72716288,05/02/2023,-118.55,49.14
85399459,07/02/2023,-169.12,447.12
16584745,13/02/2023,-111.37,-1019.87
30374840,07/02/2023,204.81,-605.39
14897645,14/02/2023,143.79,332.16
31541158,07/02/2023,-107.79,108.15
90287712,10/02/2023,-65.52,317.25
43597919,31/01/2023,,906.64
82927034,31/01/2023,,435.71
48875351,31/01/2023,,239.7
32930305,31/01/2023,,49.71
50627436,31/01/2023,,183.41
67490657,06/02/2023,-146.96,264.17
34190086,01/02/2023,65.9,956.77
79309039,31/01/2023,,642.08
99015119,09/02/2023,147.12,1016.61
58332273,12/02/2023,19.96,212.49
71137421,08/02/2023,190.12,-576.92
93355755,10/02/2023,-11.73,796.85
85496714,08/02/2023,-153.79,-78.66
28362321,31/01/2023,,849.34
67911201,11/02/2023,-107.06,-840.92
21550631,04/02/2023,119.53,22.14
93624474,09/02/2023,-940.9,-70.02
33168725,04/02/2023,-262,-71.96
24577383,14/02/2023,131.53,1149.11
32192958,11/02/2023,148.04,2044.53
49454023,01/02/2023,780.9,1579.62
41211432,01/02/2023,87.59,292.59
45029598,06/02/2023,-119.61,372.26
30657838,03/02/2023,-139.16,2477.01
46597728,06/02/2023,111.94,1893.55
50360111,02/02/2023,40.94,234.77
83530541,07/02/2023,33.35,663.95
51471469,31/01/2023,,611.19
41245288,05/02/2023,92.78,633.39
44378133,03/02/2023,100.38,932.29
79380893,12/02/2023,28.61,472.66
48781678,31/01/2023,,401.55
65815967,31/01/2023,,0.43
29523226,10/02/2023,-83.94,969.04
16506904,01/02/2023,-106.68,495.49
26958171,02/02/2023,-116.1,720.94
69344396,11/02/2023,78.29,2619.56
61687835,03/02/2023,-102.16,784.44
77867306,12/02/2023,76.15,-1013.9
72208029,14/02/2023,-141.62,-1905.08
42882563,07/02/2023,-77.43,342.26
35698347,14/02/2023,-105.03,75.85
20838578,09/02/2023,-55.87,564.83
15841031,08/02/2023,124.32,643.21
47266645,02/02/2023,-190.68,892.87
82568859,10/02/2023,110.62,597.59
28606808,07/02/2023,-71.01,-170.26
64610632,09/02/2023,46.29,1592.21
59432049,05/02/2023,1121.5,2230.76
85498335,07/02/2023,84.97,749.54
31131351,04/02/2023,98.42,1425.46
84290934,06/02/2023,-107.8,657.49
41706310,01/02/2023,34.17,314.23
91184544,11/02/2023,1207.7,1423.15
77447018,31/01/2023,,754.64
78072161,01/02/2023,-76.69,837.5
93529019,07/02/2023,184.95,1125.32
99730589,31/01/2023,,988.44
35996817,13/02/2023,-111.75,-181.5
78807944,13/02/2023,-161.8,414.23
25677428,07/02/2023,114.28,365.37
80464084,03/02/2023,-32.08,125.92
39749381,06/02/2023,158.11,564.33
36425954,03/02/2023,-146.59,-52.74
24150990,06/02/2023,82.1,562.36
70749706,04/02/2023,-122.23,721.71
