Opportunity ID,AccountId,Opportunity Name,StageName,Amount,OwnerId,CreatedById,Account Name,Account Type,Created By Name,Owner Name,Account Created By Name,Account Owner Name
0068d000009MWBhAAO,0018d00000Ggx8hAAB,Opportunity for Clayton750,Closed Won,411166,0058d000004QHaoAAG,0058d000004B2qYAAS,Griffith580 Inc,Partner,Lorna Brown,Irene McCoy,Lorna Brown,Doroth Gardner
0068d000009MWDiAAO,0018d00000Ggx43AAB,Opportunity for Griffin1933,Closed Won,150043,0058d000004QHaeAAG,0058d000004B2qYAAS,Patton86 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Eric Sanchez
0068d000009MWDjAAO,0018d00000Ggx4dAAB,Opportunity for Daniel1935,Closed Won,1454500,0058d000004QHaYAAW,0058d000004B2qYAAS,Wade312 Inc,Partner,Lorna Brown,Julie Chavez,Lorna Brown,Catherine Brown
0068d000009MWDkAAO,0018d00000Ggx3TAAR,Opportunity for Joseph1936,Closed Won,2920800,0058d000004QHajAAG,0058d000004B2qYAAS,Jefferson859 Inc,Partner,Lorna Brown,Laura Palmer,Lorna Brown,Eric Sanchez
0068d000009MWDlAAO,0018d00000Ggx2PAAR,Opportunity for Todd1938,Qualification,466200,0058d000004QHamAAG,0058d000004B2qYAAS,Munoz282 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Irene Kelley
0068d000009MWDmAAO,0018d00000Ggx88AAB,Opportunity for Warner1943,Closed Won,1844200,0058d000004QHanAAG,0058d000004B2qYAAS,Webster349 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Laura Garza
0068d000009MWDoAAO,0018d00000Ggx4AAAR,Opportunity for Waters1946,Closed Lost,17000,0058d000004QHalAAG,0058d000004B2qYAAS,Lawrence93 Inc,Customer,Lorna Brown,Johnny Green,Lorna Brown,Johnny Green
0068d000009MWDpAAO,0018d00000Ggx48AAB,Opportunity for Baldwin443,Closed Lost,852720,0058d000004QHahAAG,0058d000004B2qYAAS,Leonard91 Inc,Customer,Lorna Brown,Kelly Frazier,Lorna Brown,Doroth Gardner
0068d000009MWDqAAO,0018d00000Ggx1JAAR,Opportunity for Gross444,Closed Lost,683100,0058d000004QHadAAG,0058d000004B2qYAAS,Christensen840 Inc,Customer,Lorna Brown,Eric Gutierrez,Lorna Brown,Irene Kelley
0068d000009MWDrAAO,0018d00000GgwyXAAR,Opportunity for Barker446,Closed Lost,1794340,0058d000004QHaoAAG,0058d000004B2qYAAS,Anderson638 Inc,Customer,Lorna Brown,Irene McCoy,Lorna Brown,Julie Chavez
0068d000009MWDsAAO,0018d00000GgwuhAAB,Opportunity for Harrington447,Closed Won,287850,0058d000004QHaeAAG,0058d000004B2qYAAS,Webb165 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Doroth Gardner
0068d000009MWDtAAO,0018d00000Ggx5cAAB,Opportunity for Barnes448,Closed Won,182000,0058d000004QHafAAG,0058d000004B2qYAAS,Norton877 Inc,Customer,Lorna Brown,Harold Campbell,Lorna Brown,Eric Sanchez
0068d000009MWDvAAO,0018d00000Ggx4qAAB,Opportunity for Beck451,Closed Won,1518400,0058d000004QHanAAG,0058d000004B2qYAAS,Ortiz520 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Laura Garza
0068d000009MWDwAAO,0018d00000GgwxEAAR,Opportunity for Bryan454,Closed Lost,380500,0058d000004QHapAAG,0058d000004B2qYAAS,Holmes7 Inc,Customer,Lorna Brown,Eric Sanchez,Lorna Brown,Dennis Howard
0068d000009MWFRAA4,0018d00000GgwuFAAR,Opportunity for Kelley1593,Closed Lost,1498260,0058d000004QHaqAAG,0058d000004B2qYAAS,Abbott372 Inc,Partner,Lorna Brown,John Williams,Lorna Brown,Bruce Kennedy
0068d000009MWFSAA4,0018d00000Ggx5qAAB,Opportunity for Wood1594,Closed Lost,140105,0058d000004QHaqAAG,0058d000004B2qYAAS,Henderson891 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Eric Gutierrez
0068d000009MWFTAA4,0018d00000Ggx0kAAB,Opportunity for Alvarado1597,Closed Won,4824325,0058d000004QHamAAG,0058d000004B2qYAAS,Nichols662 Inc,Partner,Lorna Brown,Catherine Brown,Lorna Brown,Irene McCoy
0068d000009MWFUAA4,0018d00000Ggx6EAAR,Opportunity for Simpson1598,Closed Won,204600,0058d000004QHaZAAW,0058d000004B2qYAAS,Cook117 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Chris Riley
0068d000009MWFWAA4,0018d00000Ggwv9AAB,Opportunity for Barker1602,Needs Analysis,951000,0058d000004QHaaAAG,0058d000004B2qYAAS,Briggs402 Inc,Customer,Lorna Brown,Bruce Kennedy,Lorna Brown,Irene McCoy
0068d000009MWFXAA4,0018d00000GgwuhAAB,Opportunity for Cunningham1976,Closed Won,503975,0058d000004QHanAAG,0058d000004B2qYAAS,Webb165 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Doroth Gardner
0068d000009MWFZAA4,0018d00000Ggx7GAAR,Opportunity for Ellis1978,Closed Won,2745600,0058d000004QHabAAG,0058d000004B2qYAAS,Jensen729 Inc,Partner,Lorna Brown,Doroth Gardner,Lorna Brown,Irene Kelley
0068d000009MWFaAAO,0018d00000Ggx8HAAR,Opportunity for McLaughlin1979,Closed Won,98850,0058d000004QHaaAAG,0058d000004B2qYAAS,Abbott358 Inc,Customer,Lorna Brown,Bruce Kennedy,Lorna Brown,Eric Sanchez
0068d000009MWFbAAO,0018d00000Ggx6WAAR,Opportunity for Park1980,Value Proposition,532950,0058d000004QHagAAG,0058d000004B2qYAAS,Haynes326 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,Eric Gutierrez
0068d000009MWFcAAO,0018d00000Ggx7QAAR,Opportunity for Mitchell1983,Closed Won,1667600,0058d000004QHaZAAW,0058d000004B2qYAAS,Hopkins739 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Bruce Kennedy
0068d000009MWFeAAO,0018d00000Ggwz5AAB,Opportunity for Paul1992,Closed Lost,650350,0058d000004QHabAAG,0058d000004B2qYAAS,Sims815 Inc,Partner,Lorna Brown,Doroth Gardner,Lorna Brown,Harold Campbell
0068d000009MWFfAAO,0018d00000GgwzTAAR,Opportunity for Burton1994,Needs Analysis,987930,0058d000004QHafAAG,0058d000004B2qYAAS,Graves33 Inc,Customer,Lorna Brown,Harold Campbell,Lorna Brown,Irene McCoy
0068d000009MWFgAAO,0018d00000Ggx4pAAB,Opportunity for Santiago1997,Closed Won,1394000,0058d000004QHajAAG,0058d000004B2qYAAS,Bennett519 Inc,Customer,Lorna Brown,Laura Palmer,Lorna Brown,Chris Riley
0068d000009MWFiAAO,0018d00000Ggx6SAAR,Opportunity for Spencer490,Closed Lost,281412,0058d000004QHapAAG,0058d000004B2qYAAS,Fowler322 Inc,Partner,Lorna Brown,Eric Sanchez,Lorna Brown,Irene Kelley
0068d000009MWFjAAO,0018d00000Ggx3aAAB,Opportunity for Wilkerson493,Closed Won,597750,0058d000004QHanAAG,0058d000004B2qYAAS,Tran866 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Irene Kelley
0068d000009MWIdAAO,0018d00000Ggx2UAAR,Opportunity for Luna1331,Closed Won,1010900,0058d000004QHabAAG,0058d000004B2qYAAS,Vasquez483 Inc,Customer,Lorna Brown,Doroth Gardner,Lorna Brown,Laura Garza
0068d000009MWIfAAO,0018d00000GgwySAAR,Opportunity for Malone1334,Needs Analysis,3847700,0058d000004QHacAAG,0058d000004B2qYAAS,Lindsey633 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Eric Gutierrez
0068d000009MWIgAAO,0018d00000GgwzOAAR,Opportunity for Sharp1336,Closed Won,257198,0058d000004QHagAAG,0058d000004B2qYAAS,Cohen28 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,Eric Gutierrez
0068d000009MWIhAAO,0018d00000Ggwv4AAB,Opportunity for Shaw1337,Closed Lost,620200,0058d000004QHaZAAW,0058d000004B2qYAAS,Warren397 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Nicolas Weaver
0068d000009MWIjAAO,0018d00000GgwutAAB,Opportunity for Gibbs1339,Closed Won,2983800,0058d000004QHaoAAG,0058d000004B2qYAAS,Flores188 Inc,Customer,Lorna Brown,Irene McCoy,Lorna Brown,Chris Riley
0068d000009MWIkAAO,0018d00000Ggx6SAAR,Opportunity for Chavez1340,Closed Won,289140,0058d000004QHaqAAG,0058d000004B2qYAAS,Fowler322 Inc,Partner,Lorna Brown,John Williams,Lorna Brown,Irene Kelley
0068d000009MWImAAO,0018d00000GgwzcAAB,Opportunity for Sanders1345,Closed Won,773640,0058d000004QHaiAAG,0058d000004B2qYAAS,Adkins42 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Doroth Gardner
0068d000009MWInAAO,0018d00000Ggx3oAAB,Opportunity for Sparks1346,Closed Won,1567780,0058d000004QHajAAG,0058d000004B2qYAAS,Riley999 Inc,Customer,Lorna Brown,Laura Palmer,Lorna Brown,Dennis Howard
0068d000009MWIqAAO,0018d00000Ggx00AAB,Opportunity for Johnson1707,Needs Analysis,3612800,0058d000004QHaiAAG,0058d000004B2qYAAS,Phillips253 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Harold Campbell
0068d000009MWIrAAO,0018d00000Ggx5VAAR,Opportunity for Parker1715,Negotiation/Review,886570,0058d000004QHadAAG,0058d000004B2qYAAS,Aguilar870 Inc,Customer,Lorna Brown,Eric Gutierrez,Lorna Brown,Laura Palmer
0068d000009MWIsAAO,0018d00000Ggx6SAAR,Opportunity for Erickson1716,Value Proposition,1771150,0058d000004QHahAAG,0058d000004B2qYAAS,Fowler322 Inc,Partner,Lorna Brown,Kelly Frazier,Lorna Brown,Irene Kelley
0068d000009MWItAAO,0018d00000GgwtXAAR,Opportunity for Lewis1718,Closed Won,1415700,0058d000004QHaoAAG,0058d000004B2qYAAS,Morton128 Inc,Customer,Lorna Brown,Irene McCoy,Lorna Brown,Laura Garza
0068d000009MWIuAAO,0018d00000Ggx2rAAB,Opportunity for French1719,Closed Won,1840000,0058d000004QHacAAG,0058d000004B2qYAAS,Hudson506 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Laura Garza
0068d000009MWDyAAO,0018d00000Ggx3jAAB,Opportunity for Mendez460,Closed Won,23245,0058d000004QHapAAG,0058d000004B2qYAAS,Obrien994 Inc,Customer,Lorna Brown,Eric Sanchez,Lorna Brown,Chris Riley
0068d000009MWDzAAO,0018d00000Ggx47AAB,Opportunity for Christensen462,Closed Won,133800,0058d000004QHaiAAG,0058d000004B2qYAAS,Steele90 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,John Williams
0068d000009MWE0AAO,0018d00000Ggx4zAAB,Opportunity for Stevenson463,Closed Lost,103690,0058d000004QHacAAG,0058d000004B2qYAAS,Flowers529 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Evelyn Williamson
0068d000009MWE1AAO,0018d00000Ggx6BAAR,Opportunity for Arnold464,Closed Won,805000,0058d000004QHaqAAG,0058d000004B2qYAAS,Ramsey114 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Catherine Brown
0068d000009MWE2AAO,0018d00000GgwtxAAB,Opportunity for Wolfe807,Closed Won,3198400,0058d000004QHapAAG,0058d000004B2qYAAS,Mann154 Inc,Customer,Lorna Brown,Eric Sanchez,Lorna Brown,Julie Chavez
0068d000009MWE3AAO,0018d00000Ggx3dAAB,Opportunity for Hamilton810,Needs Analysis,895290,0058d000004QHadAAG,0058d000004B2qYAAS,Joseph988 Inc,Customer,Lorna Brown,Eric Gutierrez,Lorna Brown,Laura Garza
0068d000009MWE6AAO,0018d00000Ggx7bAAB,Opportunity for Stokes814,Needs Analysis,1750,0058d000004QHafAAG,0058d000004B2qYAAS,Luna900 Inc,Customer,Lorna Brown,Harold Campbell,Lorna Brown,Bruce Kennedy
0068d000009MWE7AAO,0018d00000GgwvDAAR,Opportunity for Goodman815,Closed Won,323550,0058d000004QHacAAG,0058d000004B2qYAAS,Gordon406 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Laura Palmer
0068d000009MWE8AAO,0018d00000GgwzYAAR,Opportunity for Carter816,Closed Won,14720,0058d000004QHanAAG,0058d000004B2qYAAS,Gutierrez38 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Chris Riley
0068d000009MWE9AAO,0018d00000Ggx1oAAB,Opportunity for Banks821,Perception Analysis,133017,0058d000004QHaeAAG,0058d000004B2qYAAS,Walsh54 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Catherine Brown
0068d000009MWEAAA4,0018d00000GgwyWAAR,Opportunity for Johnston824,Value Proposition,913860,0058d000004QHacAAG,0058d000004B2qYAAS,Herrera637 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Harold Campbell
0068d000009MWFkAAO,0018d00000GgwzoAAB,Opportunity for Lyons494,Qualification,2371900,0058d000004QHahAAG,0058d000004B2qYAAS,Johnston241 Inc,Customer,Lorna Brown,Kelly Frazier,Lorna Brown,John Williams
0068d000009MWFnAAO,0018d00000GgwywAAB,Opportunity for Reeves502,Closed Lost,439140,0058d000004QHalAAG,0058d000004B2qYAAS,Patrick806 Inc,Customer,Lorna Brown,Johnny Green,Lorna Brown,Doroth Gardner
0068d000009MWFoAAO,0018d00000Ggx8yAAB,Opportunity for Pope508,Closed Lost,499523,0058d000004QHabAAG,0058d000004B2qYAAS,Hoffman761 Inc,Customer,Lorna Brown,Doroth Gardner,Lorna Brown,Harold Campbell
0068d000009MWFpAAO,0018d00000Ggww1AAB,Opportunity for Fernandez851,Closed Won,352350,0058d000004QHahAAG,0058d000004B2qYAAS,Vega214 Inc,Customer,Lorna Brown,Kelly Frazier,Lorna Brown,John Williams
0068d000009MWFqAAO,0018d00000GgwxCAAR,Opportunity for Gordon852,Qualification,762410,0058d000004QHafAAG,0058d000004B2qYAAS,Robertson5 Inc,Partner,Lorna Brown,Harold Campbell,Lorna Brown,Dennis Howard
0068d000009MWFwAAO,0018d00000Ggwy6AAB,Opportunity for Gordon872,Closed Won,339815,0058d000004QHafAAG,0058d000004B2qYAAS,Myers448 Inc,Customer,Lorna Brown,Harold Campbell,Lorna Brown,John Williams
0068d000009MWFxAAO,0018d00000Ggx35AAB,Opportunity for Rogers1242,Closed Won,3907275,0058d000004QHaqAAG,0058d000004B2qYAAS,Watts685 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Laura Palmer
0068d000009MWFyAAO,0018d00000GgwuNAAR,Opportunity for Newton1243,Closed Won,288925,0058d000004QHajAAG,0058d000004B2qYAAS,Nash380 Inc,Customer,Lorna Brown,Laura Palmer,Lorna Brown,Dennis Howard
0068d000009MWFzAAO,0018d00000GgwxnAAB,Opportunity for Parks1244,Closed Won,436500,0058d000004QHanAAG,0058d000004B2qYAAS,Webb232 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Bruce Kennedy
0068d000009MWG0AAO,0018d00000Ggwy8AAB,Opportunity for Hall1246,Value Proposition,937550,0058d000004QHahAAG,0058d000004B2qYAAS,Cox450 Inc,Customer,Lorna Brown,Kelly Frazier,Lorna Brown,Irene McCoy
0068d000009MWG1AAO,0018d00000Ggx17AAB,Opportunity for Cole1249,Perception Analysis,50890,0058d000004QHaaAAG,0058d000004B2qYAAS,Hart828 Inc,Customer,Lorna Brown,Bruce Kennedy,Lorna Brown,Kelly Frazier
0068d000009MWG2AAO,0018d00000Ggx4nAAB,Opportunity for Morton1251,Closed Won,25095,0058d000004QHapAAG,0058d000004B2qYAAS,Fox517 Inc,Customer,Lorna Brown,Eric Sanchez,Lorna Brown,Eric Gutierrez
0068d000009MWIvAAO,0018d00000GgwtfAAB,Opportunity for Duncan1725,Prospecting,847450,0058d000004QHapAAG,0058d000004B2qYAAS,Thompson136 Inc,Customer,Lorna Brown,Eric Sanchez,Lorna Brown,Eric Sanchez
0068d000009MWIwAAO,0018d00000GgwufAAB,Opportunity for Leonard584,Qualification,318600,0058d000004QHahAAG,0058d000004B2qYAAS,Duncan187 Inc,Partner,Lorna Brown,Kelly Frazier,Lorna Brown,Laura Palmer
0068d000009MWIyAAO,0018d00000GgwwoAAB,Opportunity for Santiago590,Closed Lost,57510,0058d000004QHalAAG,0058d000004B2qYAAS,Haynes623 Inc,Partner,Lorna Brown,Johnny Green,Lorna Brown,Dennis Howard
0068d000009MWIzAAO,0018d00000Ggx7iAAB,Opportunity for Morton591,Proposal/Price Quote,1741100,0058d000004QHapAAG,0058d000004B2qYAAS,Adkins907 Inc,Customer,Lorna Brown,Eric Sanchez,Lorna Brown,Dennis Howard
0068d000009MWJ0AAO,0018d00000Ggwx3AAB,Opportunity for Reynolds593,Qualification,3503360,0058d000004QHaoAAG,0058d000004B2qYAAS,Peters785 Inc,Partner,Lorna Brown,Irene McCoy,Lorna Brown,Harold Campbell
0068d000009MWJ1AAO,0018d00000Ggx6EAAR,Opportunity for Bowers595,Closed Won,681410,0058d000004QHaiAAG,0058d000004B2qYAAS,Cook117 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Chris Riley
0068d000009MWJ2AAO,0018d00000GgwwFAAR,Opportunity for Armstrong600,Prospecting,2102240,0058d000004QHacAAG,0058d000004B2qYAAS,Rodriguez422 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Doroth Gardner
0068d000009MWJ3AAO,0018d00000Ggx6JAAR,Opportunity for Johnston601,Closed Lost,377520,0058d000004QHacAAG,0058d000004B2qYAAS,Hansen313 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Laura Garza
0068d000009MWJ4AAO,0018d00000GgwxyAAB,Opportunity for Nash605,Closed Won,1840600,0058d000004QHaaAAG,0058d000004B2qYAAS,Mann440 Inc,Customer,Lorna Brown,Bruce Kennedy,Lorna Brown,Julie Chavez
0068d000009MWJ5AAO,0018d00000Ggx3oAAB,Opportunity for Evans607,Closed Lost,341390,0058d000004QHafAAG,0058d000004B2qYAAS,Riley999 Inc,Customer,Lorna Brown,Harold Campbell,Lorna Brown,Dennis Howard
0068d000009MWJ6AAO,0018d00000Ggx3fAAB,Opportunity for Norman968,Closed Won,728525,0058d000004QHaqAAG,0058d000004B2qYAAS,West990 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Doroth Gardner
0068d000009MWJ7AAO,0018d00000GgwwfAAB,Opportunity for Keller977,Closed Lost,54900,0058d000004QHajAAG,0058d000004B2qYAAS,Marsh614 Inc,Partner,Lorna Brown,Laura Palmer,Lorna Brown,Nicolas Weaver
0068d000009MWEEAA4,0018d00000Ggx8OAAR,Opportunity for Hayes1197,Perception Analysis,1593200,0058d000004QHaqAAG,0058d000004B2qYAAS,Watkins561 Inc,Partner,Lorna Brown,John Williams,Lorna Brown,Laura Garza
0068d000009MWEFAA4,0018d00000Ggx8TAAR,Opportunity for Logan1198,Closed Lost,40480,0058d000004QHadAAG,0058d000004B2qYAAS,Todd566 Inc,Partner,Lorna Brown,Eric Gutierrez,Lorna Brown,Eric Gutierrez
0068d000009MWEIAA4,0018d00000GgwujAAB,Opportunity for Nichols1204,Closed Won,2169600,0058d000004QHaqAAG,0058d000004B2qYAAS,Stone167 Inc,Partner,Lorna Brown,John Williams,Lorna Brown,Johnny Green
0068d000009MWEKAA4,0018d00000Ggx1FAAR,Opportunity for Howard1207,Value Proposition,449438,0058d000004QHajAAG,0058d000004B2qYAAS,Marsh836 Inc,Customer,Lorna Brown,Laura Palmer,Lorna Brown,Laura Garza
0068d000009MWELAA4,0018d00000Ggx1OAAR,Opportunity for Murray1210,Closed Won,1639550,0058d000004QHalAAG,0058d000004B2qYAAS,Pena964 Inc,Customer,Lorna Brown,Johnny Green,Lorna Brown,Laura Garza
0068d000009MWEMAA4,0018d00000Ggx0bAAB,Opportunity for Wagner1214,Closed Lost,580000,0058d000004QHanAAG,0058d000004B2qYAAS,Warren653 Inc,Partner,Lorna Brown,Evelyn Williamson,Lorna Brown,Julie Chavez
0068d000009MWENAA4,0018d00000GgwzYAAR,Opportunity for Thomas1215,Closed Won,342886,0058d000004QHabAAG,0058d000004B2qYAAS,Gutierrez38 Inc,Customer,Lorna Brown,Doroth Gardner,Lorna Brown,Chris Riley
0068d000009MWEOAA4,0018d00000GgwtjAAB,Opportunity for Yates1567,Closed Lost,7425,0058d000004QHapAAG,0058d000004B2qYAAS,Lopez140 Inc,Customer,Lorna Brown,Eric Sanchez,Lorna Brown,Kelly Frazier
0068d000009MWEQAA4,0018d00000Ggx0NAAR,Opportunity for Curtis1571,Closed Won,198000,0058d000004QHahAAG,0058d000004B2qYAAS,Chapman475 Inc,Partner,Lorna Brown,Kelly Frazier,Lorna Brown,Chris Riley
0068d000009MWERAA4,0018d00000Ggx2pAAB,Opportunity for Clark1572,Closed Lost,480891,0058d000004QHaoAAG,0058d000004B2qYAAS,Stone504 Inc,Partner,Lorna Brown,Irene McCoy,Lorna Brown,Harold Campbell
0068d000009MWESAA4,0018d00000GgwzRAAR,Opportunity for Williamson1573,Closed Lost,3990000,0058d000004QHaiAAG,0058d000004B2qYAAS,Long31 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Doroth Gardner
0068d000009MWETAA4,0018d00000GgwtqAAB,Opportunity for Goodwin1575,Closed Won,122651,0058d000004QHaYAAW,0058d000004B2qYAAS,Graves147 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Evelyn Williamson
0068d000009MWEVAA4,0018d00000Ggx3TAAR,Opportunity for Sims1582,Closed Won,119967,0058d000004QHahAAG,0058d000004B2qYAAS,Jefferson859 Inc,Partner,Lorna Brown,Kelly Frazier,Lorna Brown,Eric Sanchez
0068d000009MWEBAA4,0018d00000Ggx3xAAB,Opportunity for Powell825,Closed Won,230520,0058d000004QHaYAAW,0058d000004B2qYAAS,Stokes80 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Dennis Howard
0068d000009MWECAA4,0018d00000GgwyDAAR,Opportunity for Parks826,Closed Won,411185,0058d000004QHagAAG,0058d000004B2qYAAS,Holloway455 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,Eric Gutierrez
0068d000009MWEDAA4,0018d00000Ggx6pAAB,Opportunity for Stone1195,Closed Lost,1817815,0058d000004QHaeAAG,0058d000004B2qYAAS,McKinney542 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Irene Kelley
0068d000009MWG7AAO,0018d00000Ggx4ZAAR,Opportunity for Delgado1258,Closed Lost,2129900,0058d000004QHajAAG,0058d000004B2qYAAS,Hughes308 Inc,Customer,Lorna Brown,Laura Palmer,Lorna Brown,Laura Garza
0068d000009MWG8AAO,0018d00000Ggx3SAAR,Opportunity for Terry1604,Closed Won,259500,0058d000004QHamAAG,0058d000004B2qYAAS,Cross858 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Julie Chavez
0068d000009MWGBAA4,0018d00000Ggx1RAAR,Opportunity for Cook1618,Closed Lost,835870,0058d000004QHagAAG,0058d000004B2qYAAS,May967 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,John Williams
0068d000009MWGCAA4,0018d00000Ggx7AAAR,Opportunity for Singleton1620,Closed Won,3057500,0058d000004QHalAAG,0058d000004B2qYAAS,Wade723 Inc,Customer,Lorna Brown,Johnny Green,Lorna Brown,Laura Garza
0068d000009MWGDAA4,0018d00000GgwyIAAR,Opportunity for Stanley1623,Closed Won,15637,0058d000004QHacAAG,0058d000004B2qYAAS,Bowers460 Inc,Partner,Lorna Brown,Irene Kelley,Lorna Brown,Johnny Green
0068d000009MWGEAA4,0018d00000GgwzdAAB,Opportunity for Morrison510,Closed Won,75289,0058d000004QHabAAG,0058d000004B2qYAAS,Carr43 Inc,Customer,Lorna Brown,Doroth Gardner,Lorna Brown,Dennis Howard
0068d000009MWGFAA4,0018d00000GgwuiAAB,Opportunity for Elliott511,Needs Analysis,679555,0058d000004QHamAAG,0058d000004B2qYAAS,Figueroa166 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Catherine Brown
0068d000009MWGGAA4,0018d00000Ggx8pAAB,Opportunity for Wilkerson513,Closed Won,138690,0058d000004QHaqAAG,0058d000004B2qYAAS,Rivera752 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Evelyn Williamson
0068d000009MWGIAA4,0018d00000Ggwv8AAB,Opportunity for Collier517,Qualification,211050,0058d000004QHaeAAG,0058d000004B2qYAAS,Tucker401 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Harold Campbell
0068d000009MWGKAA4,0018d00000Ggx5YAAR,Opportunity for Hansen520,Value Proposition,104940,0058d000004QHamAAG,0058d000004B2qYAAS,Shelton873 Inc,Partner,Lorna Brown,Catherine Brown,Lorna Brown,Irene Kelley
0068d000009MWGLAA4,0018d00000GgwzhAAB,Opportunity for Clarke523,Closed Lost,4805100,0058d000004QHadAAG,0058d000004B2qYAAS,Casey47 Inc,Customer,Lorna Brown,Eric Gutierrez,Lorna Brown,Laura Garza
0068d000009MWGMAA4,0018d00000Ggx3wAAB,Opportunity for Dennis524,Closed Won,3390620,0058d000004QHadAAG,0058d000004B2qYAAS,Rodgers79 Inc,Partner,Lorna Brown,Eric Gutierrez,Lorna Brown,Nicolas Weaver
0068d000009MWJAAA4,0018d00000Ggx4PAAR,Opportunity for Jennings981,Qualification,141300,0058d000004QHadAAG,0058d000004B2qYAAS,Reynolds298 Inc,Customer,Lorna Brown,Eric Gutierrez,Lorna Brown,Catherine Brown
0068d000009MWJBAA4,0018d00000GgwziAAB,Opportunity for Weber983,Closed Lost,279405,0058d000004QHacAAG,0058d000004B2qYAAS,Gutierrez48 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Johnny Green
0068d000009MWJDAA4,0018d00000Ggx7HAAR,Opportunity for Lane987,Closed Won,316254,0058d000004QHanAAG,0058d000004B2qYAAS,Joseph730 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Evelyn Williamson
0068d000009MWJEAA4,0018d00000GgwurAAB,Opportunity for Lloyd988,Proposal/Price Quote,2243150,0058d000004QHapAAG,0058d000004B2qYAAS,Wise175 Inc,Partner,Lorna Brown,Eric Sanchez,Lorna Brown,Dennis Howard
0068d000009MWJFAA4,0018d00000Ggx2oAAB,Opportunity for Porter991,Perception Analysis,2158750,0058d000004QHapAAG,0058d000004B2qYAAS,Fitzgerald503 Inc,Customer,Lorna Brown,Eric Sanchez,Lorna Brown,Bruce Kennedy
0068d000009MWJHAA4,0018d00000GgwwGAAR,Opportunity for Gomez1357,Closed Lost,3618750,0058d000004QHagAAG,0058d000004B2qYAAS,Wells423 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,Julie Chavez
0068d000009MWJIAA4,0018d00000Ggx1KAAR,Opportunity for Sullivan1358,Closed Won,163530,0058d000004QHaZAAW,0058d000004B2qYAAS,Schneider841 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Kelly Frazier
0068d000009MWJJAA4,0018d00000GgwyLAAR,Opportunity for Harrison1359,Qualification,475597,0058d000004QHamAAG,0058d000004B2qYAAS,Rodriquez626 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Eric Gutierrez
0068d000009MWJKAA4,0018d00000Ggx6BAAR,Opportunity for Austin1360,Value Proposition,347730,0058d000004QHajAAG,0058d000004B2qYAAS,Ramsey114 Inc,Customer,Lorna Brown,Laura Palmer,Lorna Brown,Catherine Brown
