Customer Classification,YoY Difference,Order?,Year,First Purchase,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Customer ID
Consistent,32,1,2021,2018,8039,CA-2021-109393,30/06/2021,02/07/2021,Second Class,John Castell,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3,0.15,5.129400000,JC-15775
Consistent,32,1,2021,2018,6787,CA-2021-121293,25/07/2021,28/07/2021,Second Class,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,20.736,4,0.2,7.2576,JC-15775
Consistent,32,1,2021,2018,6786,CA-2021-121293,25/07/2021,28/07/2021,Second Class,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,259.92,5,0.2,-25.992,JC-15775
Consistent,32,1,2021,2018,6785,CA-2021-121293,25/07/2021,28/07/2021,Second Class,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",138.588,1,0.4,-34.647,JC-15775
Consistent,32,1,2021,2018,6784,CA-2021-121293,25/07/2021,28/07/2021,Second Class,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,37.752,3,0.2,4.247100000,JC-15775
Consistent,32,1,2021,2018,6783,CA-2021-121293,25/07/2021,28/07/2021,Second Class,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,20.096,4,0.2,3.0144,JC-15775
Consistent,32,1,2021,2018,5053,US-2021-120607,19/05/2021,19/05/2021,Same Day,John Castell,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,195.64,4,0,91.9508,JC-15775
Consistent,32,1,2021,2018,4329,CA-2021-118360,01/04/2021,07/04/2021,Standard Class,John Castell,Consumer,United States,New York City,New York,10011,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42.93,9,0,19.3185,JC-15775
Consistent,32,1,2021,2018,1877,CA-2021-112039,25/03/2021,29/03/2021,Standard Class,John Castell,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,470.376,3,0.2,47.0376,JC-15775
New,,1,2018,2018,3264,CA-2018-140662,17/11/2018,19/11/2018,First Class,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0,72.432,TS-21205
New,,1,2018,2018,3263,CA-2018-140662,17/11/2018,19/11/2018,First Class,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0,352.296,TS-21205
New,,1,2018,2018,3262,CA-2018-140662,17/11/2018,19/11/2018,First Class,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,7.998400000,TS-21205
New,,1,2018,2018,314,CA-2018-120887,27/09/2018,03/10/2018,Standard Class,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,0,37.6422,TS-21205
Consistent,18,1,2021,2019,1252,CA-2021-115602,18/12/2021,24/12/2021,Standard Class,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,2,0,1.376,DJ-13630
Consistent,18,1,2021,2019,1251,CA-2021-115602,18/12/2021,24/12/2021,Standard Class,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,13,0,511.368,DJ-13630
Consistent,18,1,2021,2019,1250,CA-2021-115602,18/12/2021,24/12/2021,Standard Class,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,9,0.1,139.5702,DJ-13630
Consistent,18,1,2021,2019,1249,CA-2021-115602,18/12/2021,24/12/2021,Standard Class,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,38.82,6,0,17.469,DJ-13630
New,,1,2018,2018,3213,CA-2018-142314,23/12/2018,28/12/2018,Standard Class,Sarah Foster,Consumer,United States,Richmond,Indiana,47374,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,11,0,58.0272,SF-20200
Consistent,32,1,2021,2018,6911,US-2021-115301,29/07/2021,02/08/2021,Standard Class,Vivek Gonzalez,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2,0,25.5112,VG-21790
Consistent,32,1,2021,2018,5032,CA-2021-139304,29/01/2021,02/02/2021,Standard Class,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704,VG-21790
Consistent,32,1,2021,2018,5031,CA-2021-139304,29/01/2021,02/02/2021,Standard Class,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1,0,2.2282,VG-21790
Consistent,32,1,2021,2018,5030,CA-2021-139304,29/01/2021,02/02/2021,Standard Class,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001216,Office Supplies,Art,Newell 339,8.34,3,0,2.1684,VG-21790
Consistent,32,1,2021,2018,3216,CA-2021-150189,08/07/2021,10/07/2021,First Class,Vivek Gonzalez,Consumer,United States,San Mateo,California,94403,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.3346,VG-21790
Sleeping,32,0,2021,2018,,,,,,Karen Daniels,,,,,,,,,,,,,,,KD-16270
New,,1,2018,2018,4306,CA-2018-162278,26/10/2018,30/10/2018,Second Class,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396,AH-10585
New,,1,2018,2018,4305,CA-2018-162278,26/10/2018,30/10/2018,Second Class,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,63.92,4,0,3.196,AH-10585
Consistent,32,1,2021,2018,8282,CA-2021-134810,09/05/2021,10/05/2021,First Class,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,3,0.2,25.875,MC-17605
Consistent,32,1,2021,2018,8281,CA-2021-134810,09/05/2021,10/05/2021,First Class,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,3,0.2,22.0158,MC-17605
Consistent,32,1,2021,2018,7719,US-2021-146213,09/09/2021,14/09/2021,Standard Class,Matt Connell,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,0,51.1872,MC-17605
Consistent,32,1,2021,2018,5456,CA-2021-160962,28/04/2021,02/05/2021,Standard Class,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,6.848,2,0.2,0.770400000,MC-17605
Consistent,32,1,2021,2018,5455,CA-2021-160962,28/04/2021,02/05/2021,Standard Class,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,8.384,1,0.2,0.7336,MC-17605
Consistent,32,1,2021,2018,523,CA-2021-145142,23/01/2021,25/01/2021,First Class,Matt Connell,Corporate,United States,Detroit,Michigan,48234,Central,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,210.98,2,0,21.098,MC-17605
Consistent,32,1,2021,2018,6401,CA-2021-151981,06/08/2021,12/08/2021,Standard Class,Gary Mitchum,Home Office,United States,Concord,New Hampshire,3301,East,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",227.88,6,0,68.364,GM-14455
Consistent,32,1,2021,2018,6400,CA-2021-151981,06/08/2021,12/08/2021,Standard Class,Gary Mitchum,Home Office,United States,Concord,New Hampshire,3301,East,OFF-LA-10002195,Office Supplies,Labels,Avery 481,24.64,8,0,11.8272,GM-14455
Consistent,32,1,2021,2018,6399,CA-2021-151981,06/08/2021,12/08/2021,Standard Class,Gary Mitchum,Home Office,United States,Concord,New Hampshire,3301,East,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95,5,0,247.485,GM-14455
Consistent,32,1,2021,2018,3334,CA-2021-122595,14/12/2021,20/12/2021,Standard Class,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",2.032,1,0.6,-1.3208,GM-14455
Consistent,32,1,2021,2018,3333,CA-2021-122595,14/12/2021,20/12/2021,Standard Class,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,GM-14455
Consistent,32,1,2021,2018,3332,CA-2021-122595,14/12/2021,20/12/2021,Standard Class,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,0.2,28.497,GM-14455
Consistent,48,1,2020,2018,4402,CA-2020-131737,17/03/2020,17/03/2020,Same Day,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,5,0,252.59,GZ-14470
Consistent,48,1,2020,2018,4401,CA-2020-131737,17/03/2020,17/03/2020,Same Day,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,0,297.6435,GZ-14470
Consistent,48,1,2020,2018,4400,CA-2020-131737,17/03/2020,17/03/2020,Same Day,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199.9,5,0,89.955,GZ-14470
Consistent,48,1,2020,2018,103,CA-2020-129903,01/12/2020,04/12/2020,Second Class,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0,11.7208,GZ-14470
Consistent,32,1,2021,2018,8971,CA-2021-157469,02/12/2021,07/12/2021,Standard Class,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,TEC-PH-10004531,Technology,Phones,AT&T CL2909,151.188,2,0.4,-25.198,ES-14080
Consistent,32,1,2021,2018,8970,CA-2021-157469,02/12/2021,07/12/2021,Standard Class,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,9,0.2,1.7262,ES-14080
Consistent,32,1,2021,2018,7228,CA-2021-127397,24/02/2021,28/02/2021,Standard Class,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,5,0.2,214.4675,ES-14080
Consistent,32,1,2021,2018,7227,CA-2021-127397,24/02/2021,28/02/2021,Standard Class,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,5,0.2,38.725,ES-14080
Consistent,32,1,2021,2018,44,CA-2021-139619,19/09/2021,23/09/2021,Standard Class,Erin Smith,Corporate,United States,Melbourne,Florida,32935,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",95.616,2,0.2,9.561600000,ES-14080
New,,1,2018,2018,6243,CA-2018-134621,21/12/2018,28/12/2018,Standard Class,Dennis Pardue,Home Office,United States,Columbia,Tennessee,38401,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24,2,0.7,-14.592,DP-13390
New,,1,2018,2018,3791,CA-2018-107139,05/07/2018,11/07/2018,Standard Class,Dennis Pardue,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,180.96,6,0.2,67.86,DP-13390
New,,1,2018,2018,3452,CA-2018-168592,08/09/2018,14/09/2018,Standard Class,Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698,DP-13390
New,,1,2018,2018,3451,CA-2018-168592,08/09/2018,14/09/2018,Standard Class,Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0,4.1916,DP-13390
New,,1,2018,2018,3450,CA-2018-168592,08/09/2018,14/09/2018,Standard Class,Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",56.65,5,0,24.3595,DP-13390
New,,1,2018,2018,9214,CA-2018-144071,08/12/2018,15/12/2018,Standard Class,Denny Joy,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,0,28.5984,DJ-13420
New,,1,2018,2018,9213,CA-2018-144071,08/12/2018,15/12/2018,Standard Class,Denny Joy,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,11.1664,DJ-13420
Consistent,32,1,2021,2018,8477,CA-2021-134880,27/10/2021,01/11/2021,Standard Class,Tamara Willingham,Home Office,United States,Mesa,Arizona,85204,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,44.784,1,0.2,16.2342,TW-21025
Consistent,32,1,2021,2018,7731,CA-2021-104850,13/06/2021,19/06/2021,Standard Class,Tamara Willingham,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,4,0.2,-25.4744,TW-21025
Consistent,32,1,2021,2018,645,US-2021-127719,21/07/2021,25/07/2021,Standard Class,Tamara Willingham,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,6.48,1,0,3.1752,TW-21025
Consistent,-158,1,2019,2018,4622,CA-2019-161214,05/10/2019,08/10/2019,Second Class,Sylvia Foulston,Corporate,United States,Wilmington,Delaware,19805,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",77.55,5,0,21.714,SF-20965
Consistent,-158,1,2019,2018,3901,CA-2019-121097,03/01/2019,08/01/2019,Standard Class,Sylvia Foulston,Corporate,United States,Baytown,Texas,77520,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,2,0.2,3.6288,SF-20965
Consistent,-158,1,2019,2018,1676,CA-2019-143077,17/09/2019,21/09/2019,Standard Class,Sylvia Foulston,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6.588,3,0.8,-10.2114,SF-20965
Consistent,-158,1,2019,2018,1675,CA-2019-143077,17/09/2019,21/09/2019,Standard Class,Sylvia Foulston,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936,2,0.6,-10.4196,SF-20965
Consistent,-158,1,2019,2018,626,CA-2019-138009,29/11/2019,03/12/2019,Standard Class,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82,9,0,46.9278,SF-20965
Consistent,-158,1,2019,2018,625,CA-2019-138009,29/11/2019,03/12/2019,Standard Class,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,4,0,130.87,SF-20965
Consistent,-158,1,2019,2018,624,CA-2019-138009,29/11/2019,03/12/2019,Standard Class,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21,5,0.1,178.901,SF-20965
Consistent,-158,1,2019,2018,623,CA-2019-138009,29/11/2019,03/12/2019,Standard Class,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",301.96,2,0,87.5684,SF-20965
New,,1,2019,2019,7205,CA-2019-136658,10/09/2019,17/09/2019,Standard Class,Bobby Odegard,Consumer,United States,New York City,New York,10024,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,0,2.0672,BO-11425
Consistent,48,1,2020,2018,4409,CA-2020-100041,20/11/2020,25/11/2020,Standard Class,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,1,0,2.3077,BF-10975
Consistent,48,1,2020,2018,4408,CA-2020-100041,20/11/2020,25/11/2020,Standard Class,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,314.55,3,0,150.984,BF-10975
Consistent,48,1,2020,2018,4407,CA-2020-100041,20/11/2020,25/11/2020,Standard Class,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.08,2,0,4.086,BF-10975
Consistent,-158,1,2019,2018,872,CA-2019-131128,19/10/2019,20/10/2019,First Class,Tracy Blumstein,Consumer,United States,Concord,New Hampshire,3301,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0,17.22,TB-21520
Consistent,-158,1,2019,2018,286,CA-2019-130883,26/09/2019,02/10/2019,Standard Class,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104,6,0.2,10.8864,TB-21520
Consistent,-158,1,2019,2018,285,CA-2019-130883,26/09/2019,02/10/2019,Standard Class,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96,TB-21520
Consistent,-158,1,2019,2018,284,CA-2019-130883,26/09/2019,02/10/2019,Standard Class,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,141.76,5,0.2,47.844,TB-21520
Consistent,-158,1,2019,2018,34,US-2019-150630,17/09/2019,21/09/2019,Standard Class,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,15.76,2,0.2,3.546,TB-21520
Consistent,-158,1,2019,2018,33,US-2019-150630,17/09/2019,21/09/2019,Standard Class,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",6.858,6,0.7,-5.715,TB-21520
Consistent,-158,1,2019,2018,32,US-2019-150630,17/09/2019,21/09/2019,Standard Class,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",86.304,6,0.2,9.709200000,TB-21520
Consistent,-158,1,2019,2018,31,US-2019-150630,17/09/2019,21/09/2019,Standard Class,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.264,2,0.2,1.1016,TB-21520
Consistent,-158,1,2019,2018,30,US-2019-150630,17/09/2019,21/09/2019,Standard Class,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",124.2,3,0.2,15.525,TB-21520
