id,Agent Name,Leader 1,Leader Name,Month Start Date,Location,Calls Answered,Calls Not Answered,Not Answered Rate,Met Not Answered Rate,Not Answered Percent < 5,Calls Offered,Total Duration,Agent Avg Duration,Transfers,Sentiment,Sentiment Score >= 0,Met Sentiment Goal
125,"Wordley, Gabie",4,"Swallow, Dorian",1/11/2021,Halifax,471,63,0.118,FALSE,5,534,5340,11,9,41,0,TRUE
125,"Wordley, Gabie",4,"Swallow, Dorian",1/10/2021,Halifax,727,79,0.098,FALSE,5,806,14508,20,1,23,0,TRUE
125,"Wordley, Gabie",4,"Swallow, Dorian",1/9/2021,Halifax,885,4,0.004,TRUE,5,889,17780,20,18,-13,0,FALSE
125,"Wordley, Gabie",4,"Swallow, Dorian",1/8/2021,Halifax,508,46,0.083,FALSE,5,554,11080,22,18,4,0,TRUE
125,"Wordley, Gabie",4,"Swallow, Dorian",1/7/2021,Halifax,408,54,0.117,FALSE,5,462,5544,14,23,-79,0,FALSE
125,"Wordley, Gabie",4,"Swallow, Dorian",1/6/2021,Halifax,470,39,0.077,FALSE,5,509,4072,9,17,77,0,TRUE
125,"Wordley, Gabie",4,"Swallow, Dorian",1/5/2021,Halifax,375,31,0.076,FALSE,5,406,2436,6,4,94,0,TRUE
125,"Wordley, Gabie",4,"Swallow, Dorian",1/4/2021,Halifax,,,,,5,,,,,,0,
125,"Wordley, Gabie",4,"Swallow, Dorian",1/3/2021,Halifax,,,,,5,,,,,,0,
125,"Wordley, Gabie",4,"Swallow, Dorian",1/2/2021,Halifax,,,,,5,,,,,,0,
125,"Wordley, Gabie",4,"Swallow, Dorian",1/1/2021,Halifax,,,,,5,,,,,,0,
128,"Flacknell, Danella",5,"Gallardo, Silvan",1/12/2021,Halifax,432,36,0.077,FALSE,5,468,9360,22,12,79,0,TRUE
128,"Flacknell, Danella",5,"Gallardo, Silvan",1/11/2021,Halifax,364,72,0.165,FALSE,5,436,3052,8,6,-95,0,FALSE
128,"Flacknell, Danella",5,"Gallardo, Silvan",1/10/2021,Halifax,879,61,0.065,FALSE,5,940,14100,16,17,71,0,TRUE
128,"Flacknell, Danella",5,"Gallardo, Silvan",1/9/2021,Halifax,858,34,0.038,TRUE,5,892,6244,7,2,-68,0,FALSE
128,"Flacknell, Danella",5,"Gallardo, Silvan",1/8/2021,Halifax,398,49,0.11,FALSE,5,447,8046,20,16,-84,0,FALSE
128,"Flacknell, Danella",5,"Gallardo, Silvan",1/7/2021,Halifax,903,43,0.045,TRUE,5,946,7568,8,14,-19,0,FALSE
128,"Flacknell, Danella",5,"Gallardo, Silvan",1/6/2021,Halifax,661,24,0.035,TRUE,5,685,7535,11,27,19,0,TRUE
128,"Flacknell, Danella",5,"Gallardo, Silvan",1/5/2021,Halifax,861,11,0.013,TRUE,5,872,10464,12,2,9,0,TRUE
128,"Flacknell, Danella",5,"Gallardo, Silvan",1/4/2021,Halifax,,,,,5,,,,,,0,
128,"Flacknell, Danella",5,"Gallardo, Silvan",1/3/2021,Halifax,,,,,5,,,,,,0,
128,"Flacknell, Danella",5,"Gallardo, Silvan",1/2/2021,Halifax,,,,,5,,,,,,0,
128,"Flacknell, Danella",5,"Gallardo, Silvan",1/1/2021,Halifax,,,,,5,,,,,,0,
132,"Hurtic, Zia",4,"Swallow, Dorian",1/12/2021,Halifax,881,58,0.062,FALSE,5,939,12207,14,6,10,0,TRUE
132,"Hurtic, Zia",4,"Swallow, Dorian",1/11/2021,Halifax,830,25,0.029,TRUE,5,855,6840,8,14,-75,0,FALSE
132,"Hurtic, Zia",4,"Swallow, Dorian",1/10/2021,Halifax,428,34,0.074,FALSE,5,462,4620,11,17,-4,0,FALSE
132,"Hurtic, Zia",4,"Swallow, Dorian",1/9/2021,Halifax,397,39,0.089,FALSE,5,436,3052,8,7,-58,0,FALSE
132,"Hurtic, Zia",4,"Swallow, Dorian",1/8/2021,Halifax,606,11,0.018,TRUE,5,617,8638,14,6,78,0,TRUE
132,"Hurtic, Zia",4,"Swallow, Dorian",1/7/2021,Halifax,930,19,0.02,TRUE,5,949,14235,15,21,-42,0,FALSE
132,"Hurtic, Zia",4,"Swallow, Dorian",1/6/2021,Halifax,807,67,0.077,FALSE,5,874,10488,13,17,39,0,TRUE
132,"Hurtic, Zia",4,"Swallow, Dorian",1/5/2021,Halifax,918,35,0.037,TRUE,5,953,2859,3,0,23,0,TRUE
132,"Hurtic, Zia",4,"Swallow, Dorian",1/4/2021,Halifax,,,,,5,,,,,,0,
132,"Hurtic, Zia",4,"Swallow, Dorian",1/3/2021,Halifax,,,,,5,,,,,,0,
132,"Hurtic, Zia",4,"Swallow, Dorian",1/2/2021,Halifax,,,,,5,,,,,,0,
132,"Hurtic, Zia",4,"Swallow, Dorian",1/1/2021,Halifax,,,,,5,,,,,,0,
133,"Kretschmer, Marsiella",4,"Swallow, Dorian",1/12/2021,Halifax,694,29,0.04,TRUE,5,723,7230,10,13,-97,0,FALSE
133,"Kretschmer, Marsiella",4,"Swallow, Dorian",1/11/2021,Halifax,560,44,0.073,FALSE,5,604,6644,12,7,-70,0,FALSE
133,"Kretschmer, Marsiella",4,"Swallow, Dorian",1/10/2021,Halifax,508,66,0.115,FALSE,5,574,6888,14,25,-97,0,FALSE
133,"Kretschmer, Marsiella",4,"Swallow, Dorian",1/9/2021,Halifax,663,11,0.016,TRUE,5,674,2696,4,18,-60,0,FALSE
133,"Kretschmer, Marsiella",4,"Swallow, Dorian",1/8/2021,Halifax,667,58,0.08,FALSE,5,725,8700,13,8,69,0,TRUE
133,"Kretschmer, Marsiella",4,"Swallow, Dorian",1/7/2021,Halifax,739,39,0.05,FALSE,5,778,3890,5,27,89,0,TRUE
133,"Kretschmer, Marsiella",4,"Swallow, Dorian",1/6/2021,Halifax,865,64,0.069,FALSE,5,929,15793,18,20,74,0,TRUE
133,"Kretschmer, Marsiella",4,"Swallow, Dorian",1/5/2021,Halifax,421,74,0.149,FALSE,5,495,4455,11,3,10,0,TRUE
133,"Kretschmer, Marsiella",4,"Swallow, Dorian",1/4/2021,Halifax,,,,,5,,,,,,0,
133,"Kretschmer, Marsiella",4,"Swallow, Dorian",1/3/2021,Halifax,,,,,5,,,,,,0,
133,"Kretschmer, Marsiella",4,"Swallow, Dorian",1/2/2021,Halifax,,,,,5,,,,,,0,
133,"Kretschmer, Marsiella",4,"Swallow, Dorian",1/1/2021,Halifax,,,,,5,,,,,,0,
134,"Luckes, Hunter",5,"Gallardo, Silvan",1/12/2021,Halifax,965,36,0.036,TRUE,5,1001,9009,9,17,-11,0,FALSE
134,"Luckes, Hunter",5,"Gallardo, Silvan",1/11/2021,Halifax,811,82,0.092,FALSE,5,893,8930,11,9,42,0,TRUE
134,"Luckes, Hunter",5,"Gallardo, Silvan",1/10/2021,Halifax,491,3,0.006,TRUE,5,494,10374,21,10,20,0,TRUE
134,"Luckes, Hunter",5,"Gallardo, Silvan",1/9/2021,Halifax,760,18,0.023,TRUE,5,778,2334,3,24,-70,0,FALSE
134,"Luckes, Hunter",5,"Gallardo, Silvan",1/8/2021,Halifax,916,34,0.036,TRUE,5,950,17100,19,27,-80,0,FALSE
134,"Luckes, Hunter",5,"Gallardo, Silvan",1/7/2021,Halifax,867,47,0.051,FALSE,5,914,16452,19,16,0,0,TRUE
134,"Luckes, Hunter",5,"Gallardo, Silvan",1/6/2021,Halifax,642,3,0.005,TRUE,5,645,13545,21,19,-77,0,FALSE
134,"Luckes, Hunter",5,"Gallardo, Silvan",1/5/2021,Halifax,818,32,0.038,TRUE,5,850,10200,12,19,-89,0,FALSE
134,"Luckes, Hunter",5,"Gallardo, Silvan",1/4/2021,Halifax,,,,,5,,,,,,0,
134,"Luckes, Hunter",5,"Gallardo, Silvan",1/3/2021,Halifax,,,,,5,,,,,,0,
134,"Luckes, Hunter",5,"Gallardo, Silvan",1/2/2021,Halifax,,,,,5,,,,,,0,
134,"Luckes, Hunter",5,"Gallardo, Silvan",1/1/2021,Halifax,,,,,5,,,,,,0,
2,"Pochon, Oliy",6,"Maplesden, Olly",1/12/2021,Truro,573,28,0.047,TRUE,5,601,7212,13,27,91,0,TRUE
2,"Pochon, Oliy",6,"Maplesden, Olly",1/11/2021,Truro,731,24,0.032,TRUE,5,755,9815,13,14,-42,0,FALSE
2,"Pochon, Oliy",6,"Maplesden, Olly",1/10/2021,Truro,555,24,0.041,TRUE,5,579,2895,5,14,-61,0,FALSE
2,"Pochon, Oliy",6,"Maplesden, Olly",1/9/2021,Truro,475,72,0.132,FALSE,5,547,3282,7,20,76,0,TRUE
2,"Pochon, Oliy",6,"Maplesden, Olly",1/8/2021,Truro,703,0,0,TRUE,5,703,2109,3,15,-78,0,FALSE
2,"Pochon, Oliy",6,"Maplesden, Olly",1/7/2021,Truro,347,85,0.197,FALSE,5,432,8640,25,27,29,0,TRUE
2,"Pochon, Oliy",6,"Maplesden, Olly",1/6/2021,Truro,511,36,0.066,FALSE,5,547,1641,3,25,-54,0,FALSE
2,"Pochon, Oliy",6,"Maplesden, Olly",1/5/2021,Truro,738,61,0.076,FALSE,5,799,8789,12,18,-7,0,FALSE
2,"Pochon, Oliy",6,"Maplesden, Olly",1/4/2021,Truro,785,2,0.003,TRUE,5,787,3148,4,,-27,0,FALSE
2,"Pochon, Oliy",6,"Maplesden, Olly",1/3/2021,Truro,795,12,0.015,TRUE,5,807,9684,12,,-89,0,FALSE
2,"Pochon, Oliy",6,"Maplesden, Olly",1/2/2021,Truro,383,73,0.16,FALSE,5,456,9576,25,,-62,0,FALSE
2,"Pochon, Oliy",6,"Maplesden, Olly",1/1/2021,Truro,431,9,0.02,TRUE,5,440,5720,13,,-15,0,FALSE
3,"Girkins, Orly",6,"Maplesden, Olly",1/12/2021,Truro,736,7,0.009,TRUE,5,743,10402,14,7,4,0,TRUE
3,"Girkins, Orly",6,"Maplesden, Olly",1/11/2021,Truro,578,32,0.052,FALSE,5,610,4880,8,2,24,0,TRUE
3,"Girkins, Orly",6,"Maplesden, Olly",1/10/2021,Truro,883,2,0.002,TRUE,5,885,15045,17,5,-50,0,FALSE
3,"Girkins, Orly",6,"Maplesden, Olly",1/9/2021,Truro,499,76,0.132,FALSE,5,575,4025,8,25,97,0,TRUE
3,"Girkins, Orly",6,"Maplesden, Olly",1/8/2021,Truro,827,59,0.067,FALSE,5,886,3544,4,7,-70,0,FALSE
3,"Girkins, Orly",6,"Maplesden, Olly",1/7/2021,Truro,739,1,0.001,TRUE,5,740,4440,6,6,90,0,TRUE
3,"Girkins, Orly",6,"Maplesden, Olly",1/6/2021,Truro,517,41,0.073,FALSE,5,558,3348,6,5,-100,0,FALSE
3,"Girkins, Orly",6,"Maplesden, Olly",1/5/2021,Truro,669,87,0.115,FALSE,5,756,9072,14,15,-65,0,FALSE
3,"Girkins, Orly",6,"Maplesden, Olly",1/4/2021,Truro,922,23,0.024,TRUE,5,945,17955,19,,80,0,TRUE
3,"Girkins, Orly",6,"Maplesden, Olly",1/3/2021,Truro,414,31,0.07,FALSE,5,445,2225,5,,20,0,TRUE
3,"Girkins, Orly",6,"Maplesden, Olly",1/2/2021,Truro,847,40,0.045,TRUE,5,887,14192,17,,-100,0,FALSE
3,"Girkins, Orly",6,"Maplesden, Olly",1/1/2021,Truro,513,1,0.002,TRUE,5,514,2056,4,,-25,0,FALSE
5,"Rosendahl, Angie",6,"Maplesden, Olly",1/12/2021,Truro,587,65,0.1,FALSE,5,652,3912,7,9,95,0,TRUE
5,"Rosendahl, Angie",6,"Maplesden, Olly",1/11/2021,Truro,938,52,0.053,FALSE,5,990,14850,16,16,54,0,TRUE
5,"Rosendahl, Angie",6,"Maplesden, Olly",1/10/2021,Truro,406,43,0.096,FALSE,5,449,8082,20,2,-86,0,FALSE
5,"Rosendahl, Angie",6,"Maplesden, Olly",1/9/2021,Truro,830,63,0.071,FALSE,5,893,4465,5,3,69,0,TRUE
5,"Rosendahl, Angie",6,"Maplesden, Olly",1/8/2021,Truro,716,85,0.106,FALSE,5,801,10413,15,26,-82,0,FALSE
5,"Rosendahl, Angie",6,"Maplesden, Olly",1/7/2021,Truro,510,24,0.045,TRUE,5,534,6408,13,21,-53,0,FALSE
5,"Rosendahl, Angie",6,"Maplesden, Olly",1/6/2021,Truro,639,3,0.005,TRUE,5,642,12198,19,23,80,0,TRUE
5,"Rosendahl, Angie",6,"Maplesden, Olly",1/5/2021,Truro,917,75,0.076,FALSE,5,992,19840,22,25,6,0,TRUE
5,"Rosendahl, Angie",6,"Maplesden, Olly",1/4/2021,Truro,928,4,0.004,TRUE,5,932,5592,6,,-70,0,FALSE
5,"Rosendahl, Angie",6,"Maplesden, Olly",1/3/2021,Truro,434,10,0.023,TRUE,5,444,2220,5,,94,0,TRUE
5,"Rosendahl, Angie",6,"Maplesden, Olly",1/2/2021,Truro,621,61,0.089,FALSE,5,682,7502,12,,77,0,TRUE
5,"Rosendahl, Angie",6,"Maplesden, Olly",1/1/2021,Truro,396,3,0.008,TRUE,5,399,5187,13,,63,0,TRUE
6,"Heiner, Dulcie",7,"Randlesome, Norrie",1/12/2021,Truro,587,14,0.023,TRUE,5,601,3606,6,8,-60,0,FALSE
6,"Heiner, Dulcie",7,"Randlesome, Norrie",1/11/2021,Truro,880,4,0.005,TRUE,5,884,4420,5,12,-79,0,FALSE
6,"Heiner, Dulcie",7,"Randlesome, Norrie",1/10/2021,Truro,821,64,0.072,FALSE,5,885,15045,18,2,-81,0,FALSE
6,"Heiner, Dulcie",7,"Randlesome, Norrie",1/9/2021,Truro,417,57,0.12,FALSE,5,474,6162,15,18,35,0,TRUE
6,"Heiner, Dulcie",7,"Randlesome, Norrie",1/8/2021,Truro,900,68,0.07,FALSE,5,968,13552,15,12,84,0,TRUE
6,"Heiner, Dulcie",7,"Randlesome, Norrie",1/7/2021,Truro,523,31,0.056,FALSE,5,554,2216,4,26,-83,0,FALSE
6,"Heiner, Dulcie",7,"Randlesome, Norrie",1/6/2021,Truro,665,5,0.007,TRUE,5,670,12730,19,21,-84,0,FALSE
6,"Heiner, Dulcie",7,"Randlesome, Norrie",1/5/2021,Truro,645,36,0.053,FALSE,5,681,9534,15,22,61,0,TRUE
6,"Heiner, Dulcie",7,"Randlesome, Norrie",1/4/2021,Truro,656,19,0.028,TRUE,5,675,12150,19,,49,0,TRUE
6,"Heiner, Dulcie",7,"Randlesome, Norrie",1/3/2021,Truro,464,13,0.027,TRUE,5,477,6678,14,,-63,0,FALSE
6,"Heiner, Dulcie",7,"Randlesome, Norrie",1/2/2021,Truro,639,58,0.083,FALSE,5,697,6273,10,,19,0,TRUE
6,"Heiner, Dulcie",7,"Randlesome, Norrie",1/1/2021,Truro,816,11,0.013,TRUE,5,827,5789,7,,-50,0,FALSE
19,"Gingle, Ellsworth",7,"Randlesome, Norrie",1/12/2021,Truro,775,17,0.021,TRUE,5,792,9504,12,16,58,0,TRUE
19,"Gingle, Ellsworth",7,"Randlesome, Norrie",1/11/2021,Truro,844,33,0.038,TRUE,5,877,11401,14,21,-32,0,FALSE
19,"Gingle, Ellsworth",7,"Randlesome, Norrie",1/10/2021,Truro,796,7,0.009,TRUE,5,803,15257,19,9,8,0,TRUE
19,"Gingle, Ellsworth",7,"Randlesome, Norrie",1/9/2021,Truro,916,10,0.011,TRUE,5,926,15742,17,21,64,0,TRUE
19,"Gingle, Ellsworth",7,"Randlesome, Norrie",1/8/2021,Truro,874,77,0.081,FALSE,5,951,16167,18,10,33,0,TRUE
19,"Gingle, Ellsworth",7,"Randlesome, Norrie",1/7/2021,Truro,608,43,0.066,FALSE,5,651,2604,4,21,-87,0,FALSE
19,"Gingle, Ellsworth",7,"Randlesome, Norrie",1/6/2021,Truro,588,71,0.108,FALSE,5,659,9885,17,26,-40,0,FALSE
19,"Gingle, Ellsworth",7,"Randlesome, Norrie",1/5/2021,Truro,497,20,0.039,TRUE,5,517,5170,10,0,62,0,TRUE
19,"Gingle, Ellsworth",7,"Randlesome, Norrie",1/4/2021,Truro,486,77,0.137,FALSE,5,563,8445,17,,-46,0,FALSE
19,"Gingle, Ellsworth",7,"Randlesome, Norrie",1/3/2021,Truro,427,20,0.045,TRUE,5,447,4470,10,,-98,0,FALSE
19,"Gingle, Ellsworth",7,"Randlesome, Norrie",1/2/2021,Truro,702,5,0.007,TRUE,5,707,7070,10,,-64,0,FALSE
19,"Gingle, Ellsworth",7,"Randlesome, Norrie",1/1/2021,Truro,718,18,0.024,TRUE,5,736,7360,10,,-33,0,FALSE
30,"Cazalet, Barbi",7,"Randlesome, Norrie",1/12/2021,Truro,583,57,0.089,FALSE,5,640,7680,13,19,91,0,TRUE
30,"Cazalet, Barbi",7,"Randlesome, Norrie",1/11/2021,Truro,429,15,0.034,TRUE,5,444,8880,21,13,11,0,TRUE
30,"Cazalet, Barbi",7,"Randlesome, Norrie",1/10/2021,Truro,517,71,0.121,FALSE,5,588,2940,6,20,43,0,TRUE
30,"Cazalet, Barbi",7,"Randlesome, Norrie",1/9/2021,Truro,711,6,0.008,TRUE,5,717,13623,19,21,-50,0,FALSE
30,"Cazalet, Barbi",7,"Randlesome, Norrie",1/8/2021,Truro,837,73,0.08,FALSE,5,910,10010,12,25,95,0,TRUE
30,"Cazalet, Barbi",7,"Randlesome, Norrie",1/7/2021,Truro,421,22,0.05,FALSE,5,443,7974,19,19,16,0,TRUE
30,"Cazalet, Barbi",7,"Randlesome, Norrie",1/6/2021,Truro,612,75,0.109,FALSE,5,687,11679,19,6,-81,0,FALSE
30,"Cazalet, Barbi",7,"Randlesome, Norrie",1/5/2021,Truro,922,72,0.072,FALSE,5,994,16898,18,26,83,0,TRUE
30,"Cazalet, Barbi",7,"Randlesome, Norrie",1/4/2021,Truro,361,63,0.149,FALSE,5,424,2544,7,,-26,0,FALSE
30,"Cazalet, Barbi",7,"Randlesome, Norrie",1/3/2021,Truro,654,7,0.011,TRUE,5,661,3305,5,,80,0,TRUE
30,"Cazalet, Barbi",7,"Randlesome, Norrie",1/2/2021,Truro,336,77,0.186,FALSE,5,413,6608,20,,90,0,TRUE
30,"Cazalet, Barbi",7,"Randlesome, Norrie",1/1/2021,Truro,497,6,0.012,TRUE,5,503,5030,10,,-63,0,FALSE
33,"Ogley, Thedrick",7,"Randlesome, Norrie",1/12/2021,Truro,482,4,0.008,TRUE,5,486,7290,15,24,-37,0,FALSE
33,"Ogley, Thedrick",7,"Randlesome, Norrie",1/11/2021,Truro,772,5,0.006,TRUE,5,777,6216,8,13,42,0,TRUE
33,"Ogley, Thedrick",7,"Randlesome, Norrie",1/10/2021,Truro,788,20,0.025,TRUE,5,808,6464,8,15,54,0,TRUE
33,"Ogley, Thedrick",7,"Randlesome, Norrie",1/9/2021,Truro,565,73,0.114,FALSE,5,638,10208,18,27,30,0,TRUE
33,"Ogley, Thedrick",7,"Randlesome, Norrie",1/8/2021,Truro,379,65,0.146,FALSE,5,444,1332,4,18,-93,0,FALSE
33,"Ogley, Thedrick",7,"Randlesome, Norrie",1/7/2021,Truro,841,31,0.036,TRUE,5,872,13952,17,5,17,0,TRUE
33,"Ogley, Thedrick",7,"Randlesome, Norrie",1/6/2021,Truro,919,3,0.003,TRUE,5,922,10142,11,3,-99,0,FALSE
33,"Ogley, Thedrick",7,"Randlesome, Norrie",1/5/2021,Truro,594,71,0.107,FALSE,5,665,9975,17,5,72,0,TRUE
33,"Ogley, Thedrick",7,"Randlesome, Norrie",1/4/2021,Truro,927,10,0.011,TRUE,5,937,11244,12,,22,0,TRUE
33,"Ogley, Thedrick",7,"Randlesome, Norrie",1/3/2021,Truro,401,4,0.01,TRUE,5,405,4860,12,,19,0,TRUE
33,"Ogley, Thedrick",7,"Randlesome, Norrie",1/2/2021,Truro,581,73,0.112,FALSE,5,654,13080,23,,49,0,TRUE
33,"Ogley, Thedrick",7,"Randlesome, Norrie",1/1/2021,Truro,677,23,0.033,TRUE,5,700,3500,5,,-91,0,FALSE
37,"Corgenvin, Bobbi",7,"Randlesome, Norrie",1/12/2021,Truro,391,16,0.039,TRUE,5,407,7326,19,4,-8,0,FALSE
37,"Corgenvin, Bobbi",7,"Randlesome, Norrie",1/11/2021,Truro,800,34,0.041,TRUE,5,834,15846,20,27,-93,0,FALSE
37,"Corgenvin, Bobbi",7,"Randlesome, Norrie",1/10/2021,Truro,492,57,0.104,FALSE,5,549,2196,4,21,3,0,TRUE
37,"Corgenvin, Bobbi",7,"Randlesome, Norrie",1/9/2021,Truro,625,86,0.121,FALSE,5,711,10665,17,19,85,0,TRUE
37,"Corgenvin, Bobbi",7,"Randlesome, Norrie",1/8/2021,Truro,498,73,0.128,FALSE,5,571,7423,15,22,-82,0,FALSE
37,"Corgenvin, Bobbi",7,"Randlesome, Norrie",1/7/2021,Truro,637,51,0.074,FALSE,5,688,5504,9,20,50,0,TRUE
37,"Corgenvin, Bobbi",7,"Randlesome, Norrie",1/6/2021,Truro,549,53,0.088,FALSE,5,602,2408,4,14,100,0,TRUE
37,"Corgenvin, Bobbi",7,"Randlesome, Norrie",1/5/2021,Truro,604,24,0.038,TRUE,5,628,5652,9,23,-94,0,FALSE
37,"Corgenvin, Bobbi",7,"Randlesome, Norrie",1/4/2021,Truro,633,11,0.017,TRUE,5,644,7728,12,,-16,0,FALSE
37,"Corgenvin, Bobbi",7,"Randlesome, Norrie",1/3/2021,Truro,565,18,0.031,TRUE,5,583,4664,8,,-31,0,FALSE
37,"Corgenvin, Bobbi",7,"Randlesome, Norrie",1/2/2021,Truro,530,30,0.054,FALSE,5,560,10080,19,,63,0,TRUE
37,"Corgenvin, Bobbi",7,"Randlesome, Norrie",1/1/2021,Truro,732,17,0.023,TRUE,5,749,8988,12,,1,0,TRUE
38,"Sanches, Arabel",6,"Maplesden, Olly",1/12/2021,Truro,416,27,0.061,FALSE,5,443,2215,5,27,29,0,TRUE
38,"Sanches, Arabel",6,"Maplesden, Olly",1/11/2021,Truro,831,22,0.026,TRUE,5,853,12795,15,3,-23,0,FALSE
38,"Sanches, Arabel",6,"Maplesden, Olly",1/10/2021,Truro,695,30,0.041,TRUE,5,725,11600,17,18,-30,0,FALSE
38,"Sanches, Arabel",6,"Maplesden, Olly",1/9/2021,Truro,477,8,0.016,TRUE,5,485,5335,11,9,28,0,TRUE
38,"Sanches, Arabel",6,"Maplesden, Olly",1/8/2021,Truro,523,0,0,TRUE,5,523,2615,5,11,69,0,TRUE
38,"Sanches, Arabel",6,"Maplesden, Olly",1/7/2021,Truro,389,71,0.154,FALSE,5,460,6440,17,8,79,0,TRUE
38,"Sanches, Arabel",6,"Maplesden, Olly",1/6/2021,Truro,481,40,0.077,FALSE,5,521,10420,22,6,11,0,TRUE
38,"Sanches, Arabel",6,"Maplesden, Olly",1/5/2021,Truro,428,15,0.034,TRUE,5,443,4430,10,6,-55,0,FALSE
38,"Sanches, Arabel",6,"Maplesden, Olly",1/4/2021,Truro,798,16,0.02,TRUE,5,814,9768,12,,100,0,TRUE
38,"Sanches, Arabel",6,"Maplesden, Olly",1/3/2021,Truro,742,47,0.06,FALSE,5,789,9468,13,,-36,0,FALSE
38,"Sanches, Arabel",6,"Maplesden, Olly",1/2/2021,Truro,828,29,0.034,TRUE,5,857,3428,4,,34,0,TRUE
38,"Sanches, Arabel",6,"Maplesden, Olly",1/1/2021,Truro,777,13,0.016,TRUE,5,790,7900,10,,-72,0,FALSE
46,"Daw, Dori",6,"Maplesden, Olly",1/12/2021,Truro,444,23,0.049,TRUE,5,467,7005,16,22,91,0,TRUE
46,"Daw, Dori",6,"Maplesden, Olly",1/11/2021,Truro,724,76,0.095,FALSE,5,800,12800,18,12,94,0,TRUE
46,"Daw, Dori",6,"Maplesden, Olly",1/10/2021,Truro,738,49,0.062,FALSE,5,787,7083,10,23,95,0,TRUE
46,"Daw, Dori",6,"Maplesden, Olly",1/9/2021,Truro,832,42,0.048,TRUE,5,874,13984,17,5,-75,0,FALSE
46,"Daw, Dori",6,"Maplesden, Olly",1/8/2021,Truro,482,32,0.062,FALSE,5,514,5140,11,14,-89,0,FALSE
46,"Daw, Dori",6,"Maplesden, Olly",1/7/2021,Truro,578,5,0.009,TRUE,5,583,2915,5,19,71,0,TRUE
46,"Daw, Dori",6,"Maplesden, Olly",1/6/2021,Truro,388,68,0.149,FALSE,5,456,9576,25,2,-58,0,FALSE
46,"Daw, Dori",6,"Maplesden, Olly",1/5/2021,Truro,880,3,0.003,TRUE,5,883,7947,9,16,-76,0,FALSE
46,"Daw, Dori",6,"Maplesden, Olly",1/4/2021,Truro,680,42,0.058,FALSE,5,722,13718,20,,-5,0,FALSE
46,"Daw, Dori",6,"Maplesden, Olly",1/3/2021,Truro,526,78,0.129,FALSE,5,604,7248,14,,23,0,TRUE
46,"Daw, Dori",6,"Maplesden, Olly",1/2/2021,Truro,848,18,0.021,TRUE,5,866,8660,10,,-46,0,FALSE
46,"Daw, Dori",6,"Maplesden, Olly",1/1/2021,Truro,828,0,0,TRUE,5,828,6624,8,,-2,0,FALSE
55,"Sickamore, Sven",7,"Randlesome, Norrie",1/12/2021,Truro,868,67,0.072,FALSE,5,935,16830,19,10,49,0,TRUE
55,"Sickamore, Sven",7,"Randlesome, Norrie",1/11/2021,Truro,650,35,0.051,FALSE,5,685,8220,13,23,-79,0,FALSE
55,"Sickamore, Sven",7,"Randlesome, Norrie",1/10/2021,Truro,915,78,0.079,FALSE,5,993,18867,21,17,-22,0,FALSE
55,"Sickamore, Sven",7,"Randlesome, Norrie",1/9/2021,Truro,623,75,0.107,FALSE,5,698,5584,9,23,-41,0,FALSE
55,"Sickamore, Sven",7,"Randlesome, Norrie",1/8/2021,Truro,855,32,0.036,TRUE,5,887,11531,13,27,-73,0,FALSE
55,"Sickamore, Sven",7,"Randlesome, Norrie",1/7/2021,Truro,607,29,0.046,TRUE,5,636,8904,15,26,-46,0,FALSE
55,"Sickamore, Sven",7,"Randlesome, Norrie",1/6/2021,Truro,530,69,0.115,FALSE,5,599,10183,19,1,-90,0,FALSE
55,"Sickamore, Sven",7,"Randlesome, Norrie",1/5/2021,Truro,795,50,0.059,FALSE,5,845,9295,12,18,-66,0,FALSE
55,"Sickamore, Sven",7,"Randlesome, Norrie",1/4/2021,Truro,599,18,0.029,TRUE,5,617,7404,12,,-14,0,FALSE
55,"Sickamore, Sven",7,"Randlesome, Norrie",1/3/2021,Truro,509,9,0.017,TRUE,5,518,3108,6,,55,0,TRUE
55,"Sickamore, Sven",7,"Randlesome, Norrie",1/2/2021,Truro,775,52,0.063,FALSE,5,827,13232,17,,-48,0,FALSE
55,"Sickamore, Sven",7,"Randlesome, Norrie",1/1/2021,Truro,708,109,0.133,FALSE,5,817,4902,7,,-81,0,FALSE
56,"Emlyn, Fanya",7,"Randlesome, Norrie",1/12/2021,Truro,888,65,0.068,FALSE,5,953,4765,5,15,80,0,TRUE
56,"Emlyn, Fanya",7,"Randlesome, Norrie",1/11/2021,Truro,573,51,0.082,FALSE,5,624,4368,8,21,-97,0,FALSE
56,"Emlyn, Fanya",7,"Randlesome, Norrie",1/10/2021,Truro,430,71,0.142,FALSE,5,501,6513,15,14,36,0,TRUE
56,"Emlyn, Fanya",7,"Randlesome, Norrie",1/9/2021,Truro,772,72,0.085,FALSE,5,844,7596,10,19,28,0,TRUE
56,"Emlyn, Fanya",7,"Randlesome, Norrie",1/8/2021,Truro,639,18,0.027,TRUE,5,657,7884,12,19,75,0,TRUE
56,"Emlyn, Fanya",7,"Randlesome, Norrie",1/7/2021,Truro,580,72,0.11,FALSE,5,652,7824,13,24,66,0,TRUE
56,"Emlyn, Fanya",7,"Randlesome, Norrie",1/6/2021,Truro,946,33,0.034,TRUE,5,979,16643,18,0,31,0,TRUE
