OrderID,Customer,Order Date,Return State,Category,Sub-Category,Product Name,Unit Price,Quantity
Newcastle-1458,Mr Seite,17/04/2021,,Office Supplies,Appliances,Microwave,£104.58,1
Manchester-2030,Mrs Goldwyn,17/04/2021,,Office Supplies,Appliances,Microwave,£104.58,7
London-1227,Mr Hwang,26/04/2021,,Office Supplies,Art,Pens,£5.69,6
Newcastle-1459,Mr Staavos,17/04/2021,,Office Supplies,Art,Pens,£5.69,4
Newcastle-1876,Mr Gute,23/04/2021,,Office Supplies,Art,Pens,£5.69,2
York-2038,Mr Hallsten,04/04/2021,,Office Supplies,Art,Pens,£5.69,8
Birmingham-2074,Mrs Abelman,21/04/2021,,Office Supplies,Art,Pens,£5.69,3
Manchester-1172,Mrs Monton,09/04/2021,,Office Supplies,Art,Post-its,£3.33,3
Manchester-1174,Mrs Eplett,09/04/2021,Return Processed,Office Supplies,Art,Post-its,£3.33,3
Birmingham-1308,Mrs Eno,13/04/2021,,Office Supplies,Art,Post-its,£3.33,1
Newcastle-1353,Mr Matthias,01/04/2021,,Office Supplies,Art,Post-its,£3.33,10
Birmingham-1453,Mrs Andreadi,26/04/2021,,Office Supplies,Art,Post-its,£3.33,3
Manchester-1463,Mrs Meador,02/04/2021,,Office Supplies,Art,Post-its,£3.33,11
Manchester-1871,Mrs Eno,01/04/2021,Return Processed,Office Supplies,Art,Post-its,£3.33,11
Newcastle-1895,Mr Barnes,20/04/2021,,Office Supplies,Art,Post-its,£3.33,9
Edinburgh-1897,Mr Rosenberg,04/04/2021,Return Processed,Office Supplies,Art,Post-its,£3.33,11
Manchester-2084,Mrs Hane,23/04/2021,,Office Supplies,Art,Post-its,£3.33,11
Birmingham-1261,Mr Hawley,30/04/2021,Return Processed,Office Supplies,Art,Highlighters,£2.69,6
Bristol-1301,Mr Shagiari,11/04/2021,,Office Supplies,Art,Highlighters,£2.69,10
London-1422,Mr liebe,16/04/2021,,Office Supplies,Art,Highlighters,£2.69,5
Birmingham-1428,Mr Häberlin,30/04/2021,Return Processed,Office Supplies,Art,Highlighters,£2.69,7
London-1553,Mrs Karlsson,23/04/2021,Return Processed,Office Supplies,Art,Highlighters,£2.69,5
York-2013,Mrs Patel,20/04/2021,,Office Supplies,Art,Highlighters,£2.69,2
Manchester-1165,Mr Stewart,14/04/2021,,Office Supplies,Envelopes,White Envelopes,£4.50,4
London-1227,Mr Hwang,26/04/2021,,Office Supplies,Envelopes,White Envelopes,£4.50,5
Birmingham-1308,Mrs Eno,13/04/2021,,Office Supplies,Envelopes,White Envelopes,£4.50,11
Bristol-1628,Mr Edelman,09/04/2021,Return Processed,Office Supplies,Envelopes,White Envelopes,£4.50,5
Birmingham-1758,Mr MacKendrick,30/04/2021,,Office Supplies,Envelopes,White Envelopes,£4.50,10
Bristol-1865,Mr Willingham,15/04/2021,,Office Supplies,Envelopes,White Envelopes,£4.50,6
Newcastle-1895,Mr Barnes,20/04/2021,,Office Supplies,Envelopes,White Envelopes,£4.50,8
Bristol-1917,Mr Badders,04/04/2021,Return Processed,Office Supplies,Envelopes,White Envelopes,£4.50,7
Bristol-1082,Mr Häberlin,15/04/2021,Return Processed,Office Supplies,Envelopes,Coloured Envelopes,£5.50,4
Edinburgh-1146,Mrs Goranitis,22/04/2021,Return Processed,Office Supplies,Envelopes,Coloured Envelopes,£5.50,8
London-1176,Mrs Odegard,09/04/2021,Return Processed,Office Supplies,Envelopes,Coloured Envelopes,£5.50,2
Manchester-1207,Mr Thornton,09/04/2021,Return Processed,Office Supplies,Envelopes,Coloured Envelopes,£5.50,11
Newcastle-1299,Mr Goldenen,11/04/2021,,Office Supplies,Envelopes,Coloured Envelopes,£5.50,8
Manchester-1344,Mr Venier,16/04/2021,,Office Supplies,Envelopes,Coloured Envelopes,£5.50,3
Bristol-1628,Mr Edelman,09/04/2021,Return Processed,Office Supplies,Envelopes,Coloured Envelopes,£5.50,1
Bristol-1660,Mrs Perrino,08/04/2021,,Office Supplies,Envelopes,Coloured Envelopes,£5.50,1
London-1870,Mrs Pawlan,24/04/2021,,Office Supplies,Envelopes,Coloured Envelopes,£5.50,6
Bristol-2135,Mr Gastineau,20/04/2021,,Office Supplies,Envelopes,Coloured Envelopes,£5.50,11
Bristol-1301,Mr Shagiari,11/04/2021,,Office Supplies,Fasteners,Push Pins,£2.69,1
Birmingham-1307,Mr Sunley,13/04/2021,,Office Supplies,Fasteners,Push Pins,£2.69,9
Manchester-1461,Mr Hughsby,22/04/2021,,Office Supplies,Fasteners,Push Pins,£2.69,4
Birmingham-1478,Mrs Hazard,27/04/2021,,Office Supplies,Fasteners,Push Pins,£2.69,4
Bristol-1628,Mr Edelman,09/04/2021,Return Processed,Office Supplies,Fasteners,Push Pins,£2.69,7
Newcastle-1079,Mr Olsen,07/04/2021,Return Processed,Office Supplies,Fasteners,Rubber Bands,£4.87,7
Manchester-1164,Mrs Baptist,14/04/2021,,Office Supplies,Fasteners,Rubber Bands,£4.87,8
Birmingham-1406,Mr Koutras,14/04/2021,Return Processed,Office Supplies,Fasteners,Rubber Bands,£4.87,2
London-1553,Mrs Karlsson,23/04/2021,Return Processed,Office Supplies,Fasteners,Rubber Bands,£4.87,11
Edinburgh-1613,Mr Ryan,01/04/2021,,Office Supplies,Fasteners,Rubber Bands,£4.87,7
London-1779,Mr Delaney,25/04/2021,Return Processed,Office Supplies,Fasteners,Rubber Bands,£4.87,9
Newcastle-1895,Mr Barnes,20/04/2021,,Office Supplies,Fasteners,Rubber Bands,£4.87,2
Edinburgh-1920,Mr Gordon,10/04/2021,,Office Supplies,Fasteners,Rubber Bands,£4.87,5
York-2027,Mrs Prescott,17/04/2021,,Office Supplies,Fasteners,Rubber Bands,£4.87,11
Manchester-2084,Mrs Hane,23/04/2021,,Office Supplies,Fasteners,Rubber Bands,£4.87,8
Manchester-1344,Mr Venier,16/04/2021,,Office Supplies,Labels,Colour-Coded Labels,£9.99,1
London-1422,Mr liebe,16/04/2021,,Office Supplies,Labels,Colour-Coded Labels,£9.99,1
Newcastle-1515,Mr Minnotte,10/04/2021,Return Processed,Office Supplies,Labels,Colour-Coded Labels,£9.99,7
Newcastle-1768,Mrs Kunitz,08/04/2021,,Office Supplies,Labels,Colour-Coded Labels,£9.99,5
Bristol-1917,Mr Badders,04/04/2021,Return Processed,Office Supplies,Labels,Colour-Coded Labels,£9.99,1
Manchester-2030,Mrs Goldwyn,17/04/2021,,Office Supplies,Labels,Colour-Coded Labels,£9.99,8
Birmingham-2032,Mrs Andreadi,25/04/2021,,Office Supplies,Labels,Colour-Coded Labels,£9.99,2
York-2094,Mr Jackson,15/04/2021,,Office Supplies,Labels,Colour-Coded Labels,£9.99,9
Bristol-2135,Mr Gastineau,20/04/2021,,Office Supplies,Labels,Colour-Coded Labels,£9.99,10
York-1173,Mrs Poddar,09/04/2021,,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels,£7.80,6
Birmingham-1261,Mr Hawley,30/04/2021,Return Processed,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels,£7.80,6
Manchester-1344,Mr Venier,16/04/2021,,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels,£7.80,6
London-1534,Mrs Conant,21/04/2021,,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels,£7.80,10
York-1789,Mr Stewart,01/04/2021,,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels,£7.80,5
Newcastle-1896,Mrs Nunn,20/04/2021,Return Processed,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels,£7.80,10
Edinburgh-2026,Mr DeCherney,17/04/2021,,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels,£7.80,8
Manchester-2084,Mrs Hane,23/04/2021,,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels,£7.80,3
Manchester-1174,Mrs Eplett,09/04/2021,Return Processed,Office Supplies,Paper,Parchment Paper,£2.65,3
Bristol-1175,Mr Hightower,09/04/2021,Return Processed,Office Supplies,Paper,Parchment Paper,£2.65,4
London-1227,Mr Hwang,26/04/2021,,Office Supplies,Paper,Parchment Paper,£2.65,6
Edinburgh-1286,Mr Armstrong,30/04/2021,,Office Supplies,Paper,Parchment Paper,£2.65,7
York-1569,Mr Medina,08/04/2021,,Office Supplies,Paper,Parchment Paper,£2.65,5
Newcastle-1842,Mr Ballentine,10/04/2021,,Office Supplies,Paper,Parchment Paper,£2.65,11
Newcastle-1459,Mr Staavos,17/04/2021,,Office Supplies,Paper,Xerox 1897,£2.55,10
Birmingham-1492,Mr Sievert,16/04/2021,,Office Supplies,Paper,Xerox 1897,£2.55,11
Bristol-1421,Mr Coram,16/04/2021,,Office Supplies,Paper,Xerox 1901,£2.65,8
Newcastle-1458,Mr Seite,17/04/2021,,Office Supplies,Paper,Xerox 1901,£2.65,7
Manchester-1684,Mr Klamczynski,30/04/2021,Return Processed,Office Supplies,Paper,Xerox 1901,£2.65,5
London-1156,Mr Rawles,10/04/2021,,Office Supplies,Paper,Xerox 1925,£2.80,5
Manchester-1172,Mrs Monton,09/04/2021,,Office Supplies,Paper,Xerox 1925,£2.80,1
Bristol-1398,Mr Spruell,01/04/2021,,Office Supplies,Paper,Xerox 1925,£2.80,3
Newcastle-2082,Mr Flanagan,23/04/2021,,Office Supplies,Paper,Xerox 1925,£2.80,3
Manchester-1174,Mrs Eplett,09/04/2021,Return Processed,Office Supplies,Paper,Xerox 1933,£3.97,1
London-1176,Mrs Odegard,09/04/2021,Return Processed,Office Supplies,Paper,Xerox 1933,£3.97,2
Birmingham-1787,Mr Tillman,01/04/2021,,Office Supplies,Paper,Xerox 1933,£3.97,8
Bristol-1235,Mr Dartt,12/04/2021,Return Processed,Office Supplies,Paper,Xerox 1936,£4.87,9
Birmingham-1453,Mrs Andreadi,26/04/2021,,Office Supplies,Paper,Xerox 1936,£4.87,9
York-2027,Mrs Prescott,17/04/2021,,Office Supplies,Paper,Xerox 1936,£4.87,6
Bristol-2064,Mrs Roberts,29/04/2021,,Office Supplies,Paper,Xerox 1936,£4.87,2
Birmingham-2150,Mr Elijah,16/04/2021,Return Processed,Office Supplies,Paper,Xerox 1936,£4.87,1
Birmingham-1217,Mr Hudgings,02/04/2021,,Office Supplies,Paper,Xerox 194,£5.17,8
Newcastle-1353,Mr Matthias,01/04/2021,,Office Supplies,Paper,Xerox 194,£5.17,11
London-1779,Mr Delaney,25/04/2021,Return Processed,Office Supplies,Paper,Xerox 194,£5.17,2
London-1870,Mrs Pawlan,24/04/2021,,Office Supplies,Paper,Xerox 194,£5.17,6
Newcastle-1876,Mr Gute,23/04/2021,,Office Supplies,Paper,Xerox 194,£5.17,1
Newcastle-1896,Mrs Nunn,20/04/2021,Return Processed,Office Supplies,Paper,Xerox 194,£5.17,3
York-1189,Mr Cox,21/04/2021,Return Processed,Office Supplies,Paper,Xerox 1951,£5.67,4
Birmingham-1261,Mr Hawley,30/04/2021,Return Processed,Office Supplies,Paper,Xerox 1951,£5.67,5
York-1436,Mr Zettner,08/04/2021,,Office Supplies,Paper,Xerox 1951,£5.67,11
Newcastle-1460,Mr Wendt,17/04/2021,,Office Supplies,Paper,Xerox 1951,£5.67,8
Manchester-1528,Mr Holt,24/04/2021,,Office Supplies,Paper,Xerox 1951,£5.67,5
York-1537,Mrs Patel,03/04/2021,,Office Supplies,Paper,Xerox 1951,£5.67,6
Newcastle-1619,Mrs Wener,11/04/2021,,Office Supplies,Paper,Xerox 1951,£5.67,8
Birmingham-1787,Mr Tillman,01/04/2021,,Office Supplies,Paper,Xerox 1951,£5.67,7
Birmingham-1397,Mrs Grace,01/04/2021,,Office Supplies,Paper,Xerox 1974,£5.99,2
London-1491,Mr Bell,16/04/2021,Return Processed,Office Supplies,Paper,Xerox 1974,£5.99,6
Bristol-1824,Mr DeCherney,14/04/2021,Return Processed,Office Supplies,Paper,Xerox 1974,£5.99,5
Bristol-1917,Mr Badders,04/04/2021,Return Processed,Office Supplies,Paper,Xerox 1974,£5.99,4
York-2027,Mrs Prescott,17/04/2021,,Office Supplies,Paper,Xerox 1974,£5.99,2
Manchester-1165,Mr Stewart,14/04/2021,,Office Supplies,Paper,Xerox 1979,£6.45,1
London-1493,Mr Blumstein,16/04/2021,,Office Supplies,Paper,Xerox 1979,£6.45,11
Newcastle-1515,Mr Minnotte,10/04/2021,Return Processed,Office Supplies,Paper,Xerox 1979,£6.45,3
York-1595,Mr Baird,01/04/2021,Return Processed,Office Supplies,Paper,Xerox 1979,£6.45,3
York-1189,Mr Cox,21/04/2021,Return Processed,Office Supplies,Paper,Xerox 200,£6.52,4
Bristol-1301,Mr Shagiari,11/04/2021,,Office Supplies,Paper,Xerox 200,£6.52,10
Bristol-1660,Mrs Perrino,08/04/2021,,Office Supplies,Paper,Xerox 200,£6.52,4
Newcastle-1800,Mr Black,30/04/2021,Return Processed,Office Supplies,Paper,Xerox 200,£6.52,5
York-2065,Mr Prichep,25/04/2021,,Office Supplies,Paper,Xerox 200,£6.52,10
Newcastle-1287,Mr Fortune,30/04/2021,,Office Supplies,Paper,Xerox 2000,£6.89,3
Newcastle-1353,Mr Matthias,01/04/2021,,Office Supplies,Paper,Xerox 2000,£6.89,8
London-1385,Mrs Harrigan,16/04/2021,,Office Supplies,Paper,Xerox 2000,£6.89,2
York-1436,Mr Zettner,08/04/2021,,Office Supplies,Paper,Xerox 2000,£6.89,3
London-1651,Mr Chapman,30/04/2021,,Office Supplies,Paper,Xerox 2000,£6.89,9
Manchester-2084,Mrs Hane,23/04/2021,,Office Supplies,Paper,Xerox 2000,£6.89,7
Newcastle-1619,Mrs Wener,11/04/2021,,Office Supplies,Paper,Xerox 208,£7.14,1
Bristol-1628,Mr Edelman,09/04/2021,Return Processed,Office Supplies,Paper,Xerox 208,£7.14,8
Newcastle-1895,Mr Barnes,20/04/2021,,Office Supplies,Paper,Xerox 208,£7.14,1
London-1075,Mr Webber,07/04/2021,,Office Supplies,Paper,Xerox 219,£7.50,6
Newcastle-1190,Mrs Kelty,21/04/2021,,Office Supplies,Paper,Xerox 219,£7.50,4
London-1395,Mr Edelman,23/04/2021,,Office Supplies,Paper,Xerox 219,£7.50,2
London-1396,Mr Arnett,23/04/2021,,Office Supplies,Paper,Xerox 219,£7.50,5
Newcastle-1896,Mrs Nunn,20/04/2021,Return Processed,Office Supplies,Paper,Xerox 219,£7.50,10
Newcastle-2106,Mrs Trafton,10/04/2021,,Office Supplies,Paper,Xerox 219,£7.50,8
Bristol-1157,Mrs Sayre,10/04/2021,Return Processed,Office Supplies,Paper,Xerox 221,£7.80,1
Newcastle-1460,Mr Wendt,17/04/2021,,Office Supplies,Paper,Xerox 221,£7.80,11
Bristol-1660,Mrs Perrino,08/04/2021,,Office Supplies,Paper,Xerox 221,£7.80,7
Newcastle-1800,Mr Black,30/04/2021,Return Processed,Office Supplies,Paper,Xerox 221,£7.80,5
Edinburgh-1801,Mr Blumstein,24/04/2021,,Office Supplies,Paper,Xerox 221,£7.80,7
York-2038,Mr Hallsten,04/04/2021,,Office Supplies,Paper,Xerox 221,£7.80,1
Manchester-1171,Mr Hood,09/04/2021,Return Processed,Office Supplies,Paper,Xerox 232,£7.99,7
Birmingham-1758,Mr MacKendrick,30/04/2021,,Office Supplies,Paper,Xerox 232,£7.99,3
London-1779,Mr Delaney,25/04/2021,Return Processed,Office Supplies,Paper,Xerox 232,£7.99,8
Birmingham-1077,Mr Gardner,07/04/2021,Return Processed,Office Supplies,Storage,Stacking Storage Drawers,£43.26,2
Manchester-1209,Mr Mitchum,09/04/2021,,Office Supplies,Storage,Stacking Storage Drawers,£43.26,4
Newcastle-1460,Mr Wendt,17/04/2021,,Office Supplies,Storage,Stacking Storage Drawers,£43.26,5
Newcastle-2029,Mrs Hughes,17/04/2021,,Office Supplies,Storage,Stacking Storage Drawers,£43.26,7
York-1189,Mr Cox,21/04/2021,Return Processed,Office Supplies,Storage,Lockers,£89.97,9
York-1260,Mr DeMoss,30/04/2021,,Office Supplies,Storage,Lockers,£89.97,6
York-1288,Mr Dawkins,30/04/2021,,Office Supplies,Storage,Lockers,£89.97,10
Bristol-1301,Mr Shagiari,11/04/2021,,Office Supplies,Storage,Lockers,£89.97,10
Manchester-1384,Mr Pistek,16/04/2021,,Office Supplies,Storage,Lockers,£89.97,6
Newcastle-1460,Mr Wendt,17/04/2021,,Office Supplies,Storage,Lockers,£89.97,2
Newcastle-1654,Mr Olsen,27/04/2021,Return Processed,Office Supplies,Storage,Lockers,£89.97,7
London-1759,Mr Crowe,30/04/2021,Return Processed,Office Supplies,Storage,Lockers,£89.97,5
Bristol-1788,Mr Jarboe,01/04/2021,,Office Supplies,Storage,Lockers,£89.97,2
Newcastle-1190,Mrs Kelty,21/04/2021,,Technology,Accessories,USB Wired Mouse,£5.99,11
London-1227,Mr Hwang,26/04/2021,,Technology,Accessories,USB Wired Mouse,£5.99,11
Bristol-1235,Mr Dartt,12/04/2021,Return Processed,Technology,Accessories,USB Wired Mouse,£5.99,10
Bristol-1301,Mr Shagiari,11/04/2021,,Technology,Accessories,USB Wired Mouse,£5.99,2
London-1759,Mr Crowe,30/04/2021,Return Processed,Technology,Accessories,USB Wired Mouse,£5.99,11
Newcastle-1768,Mrs Kunitz,08/04/2021,,Technology,Accessories,USB Wired Mouse,£5.99,4
Bristol-2064,Mrs Roberts,29/04/2021,,Technology,Accessories,USB Wired Mouse,£5.99,5
Newcastle-1078,Mrs Stobb,07/04/2021,Return Processed,Technology,Accessories,Keyboard,£19.94,5
London-1300,Mr Ferrer,11/04/2021,,Technology,Accessories,Keyboard,£19.94,7
Birmingham-1308,Mrs Eno,13/04/2021,,Technology,Accessories,Keyboard,£19.94,6
London-1323,Mr Wasserman,20/04/2021,,Technology,Accessories,Keyboard,£19.94,4
Manchester-1344,Mr Venier,16/04/2021,,Technology,Accessories,Keyboard,£19.94,1
Manchester-1480,Mr Zypern,14/04/2021,,Technology,Accessories,Keyboard,£19.94,5
Bristol-1655,Mrs Rupert,27/04/2021,,Technology,Accessories,Keyboard,£19.94,6
Edinburgh-1790,Mr Hildebrand,01/04/2021,,Technology,Accessories,Keyboard,£19.94,11
Birmingham-2028,Mrs Bowman,17/04/2021,,Technology,Accessories,Keyboard,£19.94,8
Bristol-1076,Mr Zydlo,07/04/2021,,Technology,Accessories,PC Headset,£45.89,10
Edinburgh-1801,Mr Blumstein,24/04/2021,,Technology,Accessories,PC Headset,£45.89,9
York-2038,Mr Hallsten,04/04/2021,,Technology,Accessories,PC Headset,£45.89,7
London-1070,Mr Pistek,21/04/2021,,Technology,Machines,Videoconferencing Unit,£168.76,6
Manchester-1463,Mrs Meador,02/04/2021,,Technology,Machines,Videoconferencing Unit,£168.76,2
Bristol-1655,Mrs Rupert,27/04/2021,,Technology,Machines,Videoconferencing Unit,£168.76,5
Bristol-1788,Mr Jarboe,01/04/2021,,Technology,Machines,Videoconferencing Unit,£168.76,1
Edinburgh-1801,Mr Blumstein,24/04/2021,,Technology,Machines,Videoconferencing Unit,£168.76,9
London-1070,Mr Pistek,21/04/2021,,Technology,Machines,Shredder,£65.49,4
Birmingham-1453,Mrs Andreadi,26/04/2021,,Technology,Machines,Shredder,£65.49,6
York-1789,Mr Stewart,01/04/2021,,Technology,Machines,Shredder,£65.49,5
Newcastle-2029,Mrs Hughes,17/04/2021,,Technology,Machines,Shredder,£65.49,4
Birmingham-1263,Mr Creighton,24/04/2021,,Technology,Machines,Printer,£129.99,2
Bristol-1398,Mr Spruell,01/04/2021,,Technology,Machines,Printer,£129.99,8
Manchester-1435,Mr Bzostek,08/04/2021,,Technology,Machines,Printer,£129.99,1
York-1982,Mrs Messe,23/04/2021,,Technology,Machines,Printer,£129.99,1
Birmingham-1248,Mrs Ludwig,16/04/2021,,Technology,Phones,Speakerphone,£79.46,5
Birmingham-1261,Mr Hawley,30/04/2021,Return Processed,Technology,Phones,Speakerphone,£79.46,9
London-1422,Mr liebe,16/04/2021,,Technology,Phones,Speakerphone,£79.46,4
Birmingham-1428,Mr Häberlin,30/04/2021,Return Processed,Technology,Phones,Speakerphone,£79.46,4
Birmingham-1453,Mrs Andreadi,26/04/2021,,Technology,Phones,Speakerphone,£79.46,10
Edinburgh-1916,Mrs Pippenger,04/04/2021,,Technology,Phones,Speakerphone,£79.46,1
Bristol-1157,Mrs Sayre,10/04/2021,Return Processed,Technology,Phones,Fast-charging Portable Charger,£15.64,3
London-1300,Mr Ferrer,11/04/2021,,Technology,Phones,Fast-charging Portable Charger,£15.64,3
Birmingham-1428,Mr Häberlin,30/04/2021,Return Processed,Technology,Phones,Fast-charging Portable Charger,£15.64,9
London-1491,Mr Bell,16/04/2021,Return Processed,Technology,Phones,Fast-charging Portable Charger,£15.64,8
Bristol-1082,Mr Häberlin,15/04/2021,Return Processed,Technology,Phones,Bluetooth Headset,£86.99,5
York-1288,Mr Dawkins,30/04/2021,,Technology,Phones,Bluetooth Headset,£86.99,1
Newcastle-1354,Mrs Nockton,01/04/2021,,Technology,Phones,Bluetooth Headset,£86.99,3
London-2015,Mr Bensley,20/04/2021,Return Processed,Technology,Phones,Bluetooth Headset,£86.99,8
York-2038,Mr Hallsten,04/04/2021,,Technology,Phones,Bluetooth Headset,£86.99,6
London-1396,Mr Arnett,23/04/2021,,Technology,Phones,Motorola L703CM,£356.99,10
York-1436,Mr Zettner,08/04/2021,,Technology,Phones,Motorola L703CM,£356.99,3
Birmingham-1454,Mr Zypern,26/04/2021,,Technology,Phones,Motorola L703CM,£356.99,8
Newcastle-1458,Mr Seite,17/04/2021,,Technology,Phones,Motorola L703CM,£356.99,1
York-1595,Mr Baird,01/04/2021,Return Processed,Technology,Phones,Motorola L703CM,£356.99,3
York-1894,Mr Swint,20/04/2021,,Technology,Phones,Motorola L703CM,£356.99,3
Bristol-1236,Mrs Pelletier,12/04/2021,Return Processed,Technology,Phones,Motorola L804,£459.67,5
Manchester-1461,Mr Hughsby,22/04/2021,,Technology,Phones,Motorola L804,£459.67,1
York-1507,Mr Sorensen,30/04/2021,,Technology,Phones,Motorola L804,£459.67,8
Newcastle-1515,Mr Minnotte,10/04/2021,Return Processed,Technology,Phones,Motorola L804,£459.67,5
Birmingham-1728,Mrs Gerbode,25/04/2021,Return Processed,Technology,Phones,Motorola L804,£459.67,2
Bristol-1157,Mrs Sayre,10/04/2021,Return Processed,Technology,Phones,Panasonic KX T7731-B Digital phone,£451.27,4
London-1167,Mrs Dilbeck,03/04/2021,,Technology,Phones,Panasonic KX T7731-B Digital phone,£451.27,3
Birmingham-1758,Mr MacKendrick,30/04/2021,,Technology,Phones,Panasonic KX T7731-B Digital phone,£451.27,3
Newcastle-1919,Mr Bolton,10/04/2021,Return Processed,Technology,Phones,Panasonic KX T7731-B Digital phone,£451.27,8
Edinburgh-1920,Mr Gordon,10/04/2021,,Technology,Phones,Panasonic KX T7731-B Digital phone,£451.27,4
Manchester-1174,Mrs Eplett,09/04/2021,Return Processed,Technology,Phones,Panasonic KX TS3282W Corded phone,£297.50,3
Manchester-1435,Mr Bzostek,08/04/2021,,Technology,Phones,Panasonic KX TS3282W Corded phone,£297.50,5
Newcastle-1895,Mr Barnes,20/04/2021,,Technology,Phones,Panasonic KX TS3282W Corded phone,£297.50,2
Newcastle-1896,Mrs Nunn,20/04/2021,Return Processed,Technology,Phones,Panasonic KX TS3282W Corded phone,£297.50,11
Edinburgh-1916,Mrs Pippenger,04/04/2021,,Technology,Phones,Panasonic KX TS3282W Corded phone,£297.50,6
York-1982,Mrs Messe,23/04/2021,,Technology,Phones,Panasonic KX TS3282W Corded phone,£297.50,9
Birmingham-2073,Mr Currie,30/04/2021,,Technology,Phones,Panasonic KX TS3282W Corded phone,£297.50,2
York-1260,Mr DeMoss,30/04/2021,,Technology,Phones,Panasonic KX-TG9471B,£397.54,5
Bristol-1301,Mr Shagiari,11/04/2021,,Technology,Phones,Panasonic KX-TG9471B,£397.54,2
Birmingham-1397,Mrs Grace,01/04/2021,,Technology,Phones,Panasonic KX-TG9471B,£397.54,4
Manchester-1463,Mrs Meador,02/04/2021,,Technology,Phones,Panasonic KX-TG9471B,£397.54,8
Bristol-1481,Mr Klamczynski,14/04/2021,Return Processed,Technology,Phones,Panasonic KX-TG9471B,£397.54,4
York-1507,Mr Sorensen,30/04/2021,,Technology,Phones,Panasonic KX-TG9471B,£397.54,2
Bristol-1660,Mrs Perrino,08/04/2021,,Technology,Phones,Panasonic KX-TG9471B,£397.54,9
